token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
6-0	PKP051	6	no	no	linguistic	none	_	Begin=32.42	_	_	_	_
6-1	PKP051	6	vabbè	vabbè	linguistic	none	_	End=33.666	_	_	_	_
7-0	PKP051	7	cos'	cos'	linguistic	none	SpaceAfter=No	Begin=33.948	_	_	_	_
7-1	PKP051	7	è	è	linguistic	none	_	_	_	_	_	_
7-2	PKP051	7	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
7-3	PKP051	7	esplosione	esplosione	linguistic	none	_	End=35.32	_	_	_	_
8-0	PKP049	8	QUEL	quel	linguistic	none	Volume=High	Begin=35.605	_	_	_	_
8-1	PKP049	8	PIATTO	piatto	linguistic	none	Volume=High	End=36.759	_	_	_	_
9-0	PKP050	9	di	di	linguistic	none	_	Begin=36.759	_	_	_	_
9-1	PKP050	9	cosa	cosa	linguistic	none	_	End=37.681	_	_	_	_
10-0	PKP049	10	che	che	linguistic	none	_	Begin=37.75	_	_	_	_
10-1	PKP049	10	ti	ti	linguistic	none	_	_	_	_	_	_
10-2	PKP049	10	stai	stai	linguistic	none	_	_	_	_	_	_
10-3	PKP049	10	mangiando	mangiando	linguistic	none	_	End=39.223	_	_	_	_
11-0	PKP050	11	PERCHE	perche	linguistic	none	Volume=High	Begin=39.223|End=39.988	_	_	_	_
12-0	PKP049	12	E	e	linguistic	none	Volume=High	Begin=40.045	_	_	_	_
12-1	PKP049	12	BELLO::	bello	linguistic	none	Volume=High	_	4x2	_	_	_
12-2	PKP049	12	che	che	linguistic	none	_	_	_	_	_	_
12-3	PKP049	12	pensi	pensi	linguistic	none	_	_	_	_	_	_
12-4	PKP049	12	che	che	linguistic	none	_	_	_	_	_	_
12-5	PKP049	12	ti	ti	linguistic	none	_	_	_	_	_	_
12-6	PKP049	12	sazi	sazi	linguistic	none	_	_	_	_	_	_
12-7	PKP049	12	oggi	oggi	linguistic	none	_	_	_	_	_	_
12-8	PKP049	12	con	con	linguistic	none	_	_	_	_	_	_
12-9	PKP049	12	quello	quello	linguistic	none	_	End=43.345	_	_	_	_
13-0	PKP050	13	mh	mh	linguistic	none	_	Begin=43.01|End=43.435	_	_	_	_
14-0	PKP051	14	guarda	guarda	linguistic	none	_	Begin=44.774	_	_	_	_
14-1	PKP051	14	che	che	linguistic	none	_	_	_	_	_	_
14-2	PKP051	14	sei	sei	linguistic	none	_	_	_	_	_	_
14-3	PKP051	14	tu	tu	linguistic	none	_	_	_	_	_	_
14-4	PKP051	14	eh	eh	linguistic	none	_	_	_	_	_	_
14-5	PKP051	14	che	che	linguistic	none	_	_	_	_	_	_
14-6	PKP051	14	fai::	fai	linguistic	none	_	_	2x2	_	_	_
14-7	PKP051	14	troppi	troppi	linguistic	none	_	_	_	_	_	_
14-8	PKP051	14	grammi	grammi	linguistic	none	_	_	_	_	_	_
14-9	PKP051	14	sa	sa	linguistic	none	_	End=47.322	_	_	_	_
15-0	PKP050	15	ma	ma	linguistic	none	_	Begin=47.294	_	_	_	_
15-1	PKP050	15	lo	lo	linguistic	none	_	_	_	_	_	_
15-2	PKP050	15	vedi	vedi	linguistic	none	_	_	_	_	_	_
15-3	PKP050	15	che	che	linguistic	none	_	_	_	_	_	_
15-4	PKP050	15	centoquaranta	centoquaranta	linguistic	none	_	_	_	_	_	_
15-5	PKP050	15	[grammi	grammi	linguistic	none	_	_	_	_	_	0-6(1)
15-6	PKP050	15	ha	ha	linguistic	none	_	_	_	_	_	0-2(1)
15-7	PKP050	15	fatto]	fatto	linguistic	none	_	End=49.405	_	_	_	0-5(1)
16-0	PKP049	16	[#ce	ce	linguistic	some	_	Begin=48.1	_	_	_	0-3(2)
16-1	PKP049	16	sacciu]	sacciu	linguistic	some	_	End=49.158	_	_	_	0-6(2)
17-0	PKP050	17	centoquaranta::	centoquaranta	linguistic	none	_	Begin=49.645	12x2	_	_	_
17-1	PKP050	17	ne	ne	linguistic	none	_	_	_	_	_	_
17-2	PKP050	17	ho	ho	linguistic	none	_	_	_	_	_	_
17-3	PKP050	17	fatti	fatti	linguistic	none	_	_	_	_	_	_
17-4	PKP050	17	marce'	marce'	linguistic	none	Truncated=Yes	End=52.136	_	_	_	_
18-0	PKP050	18	non	non	linguistic	none	_	Begin=52.136	_	_	_	_
18-1	PKP050	18	è	è	linguistic	none	_	_	_	_	_	_
18-2	PKP050	18	che	che	linguistic	none	_	_	_	_	_	_
18-3	PKP050	18	la	la	linguistic	none	_	_	_	_	_	_
18-4	PKP050	18	pasta	pasta	linguistic	none	_	_	_	_	_	_
18-5	PKP050	18	si	si	linguistic	none	_	_	_	_	_	_
18-6	PKP050	18	moltiplica	moltiplica	linguistic	none	_	_	_	_	_	_
18-7	PKP050	18	i	i	linguistic	none	_	_	_	_	_	_
18-8	PKP050	18	grammi	grammi	linguistic	none	_	_	_	_	_	_
18-9	PKP050	18	quelli	quelli	linguistic	none	_	_	_	_	_	_
18-10	PKP050	18	sono	sono	linguistic	none	_	End=54.908	_	_	_	_
19-0	PKP049	19	e::h	eh	linguistic	none	_	Begin=54.908|End=55.578	0x2	_	_	_
20-0	PKP050	20	che	che	linguistic	none	_	Begin=55.432	_	_	_	_
20-1	PKP050	20	si	si	linguistic	none	_	_	_	_	_	_
20-2	PKP050	20	gonfia	gonfia	linguistic	none	_	_	_	_	_	_
20-3	PKP050	20	eh	eh	linguistic	none	_	_	_	_	_	_
20-4	PKP050	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
20-5	PKP050	20	è	è	linguistic	none	_	_	_	_	_	_
20-6	PKP050	20	un	un	linguistic	none	_	_	_	_	_	_
20-7	PKP050	20	altro	altro	linguistic	none	_	_	_	_	_	_
20-8	PKP050	20	[discorso]	discorso	linguistic	none	_	_	_	_	_	0-8(?)
20-9	PKP050	20	non	non	linguistic	none	_	_	_	_	_	_
20-10	PKP050	20	è	è	linguistic	none	_	_	_	_	_	_
20-11	PKP050	20	che	che	linguistic	none	_	End=58.06	_	_	_	_
21-0	PKP051	21	[ho	ho	linguistic	none	_	Begin=56.333	_	_	_	0-2(4)
21-1	PKP051	21	capito]	capito	linguistic	none	_	End=57.461	_	_	_	0-6(4)
22-0	PKP051	22	sei	sei	linguistic	none	_	Begin=57.752	_	_	_	_
22-1	PKP051	22	tu	tu	linguistic	none	_	_	_	_	_	_
22-2	PKP051	22	che	che	linguistic	none	_	_	_	_	_	_
22-3	PKP051	22	stai	stai	linguistic	none	_	_	_	_	_	_
22-4	PKP051	22	dicendo	dicendo	linguistic	none	_	_	_	_	_	_
22-5	PKP051	22	eh	eh	linguistic	none	_	_	_	_	_	_
22-6	PKP051	22	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
22-7	PKP051	22	troppa	troppa	linguistic	none	_	End=59.992	_	_	_	_
23-0	PKP049	23	sto	sto	linguistic	none	_	Begin=60.14	_	_	_	_
23-1	PKP049	23	dicen~	dicen~	linguistic	none	Interrupted=Yes	End=61.129	_	_	_	_
24-0	PKP049	24	sto	sto	linguistic	none	_	Begin=61.976	_	_	_	_
24-1	PKP049	24	dicendo	dicendo	linguistic	none	_	_	_	_	_	_
24-2	PKP049	24	penso	penso	linguistic	none	_	_	_	_	_	_
24-3	PKP049	24	che	che	linguistic	none	_	_	_	_	_	_
24-4	PKP049	24	oggi	oggi	linguistic	none	_	_	_	_	_	_
24-5	PKP049	24	non	non	linguistic	none	_	_	_	_	_	_
24-6	PKP049	24	hai	hai	linguistic	none	_	_	_	_	_	_
24-7	PKP049	24	nulla	nulla	linguistic	none	_	_	_	_	_	_
24-8	PKP049	24	da	da	linguistic	none	_	_	_	_	_	_
24-9	PKP049	24	dire	dire	linguistic	none	_	_	_	_	_	_
24-10	PKP049	24	perché	perché	linguistic	none	_	End=65.328	_	_	_	_
25-0	PKP049	25	è	è	linguistic	none	_	Begin=65.886	_	_	_	_
25-1	PKP049	25	è	è	linguistic	none	_	_	_	_	_	_
25-2	PKP049	25	un	un	linguistic	none	_	_	_	_	_	_
25-3	PKP049	25	piatto	piatto	linguistic	none	_	_	_	_	_	_
25-4	PKP049	25	che	che	linguistic	none	_	_	_	_	_	_
25-5	PKP049	25	già	già	linguistic	none	_	_	_	_	_	_
25-6	PKP049	25	il	il	linguistic	none	_	_	_	_	_	_
25-7	PKP049	25	volume	volume	linguistic	none	_	_	_	_	_	_
25-8	PKP049	25	dà	dà	linguistic	none	_	_	_	_	_	_
25-9	PKP049	25	la	la	linguistic	none	_	_	_	_	_	_
25-10	PKP049	25	sua	sua	linguistic	none	_	_	_	_	_	_
25-11	PKP049	25	sazietà	sazietà	linguistic	none	_	End=69.24	_	_	_	_
26-0	PKP051	26	>menomale<	menomale	linguistic	none	_	Begin=69.841|End=70.776	_	Fast=0-8	_	_
27-0	PKP049	27	°forse	forse	linguistic	none	Volume=Low	Begin=70.256	_	_	_	_
27-1	PKP049	27	non	non	linguistic	none	Volume=Low	_	_	_	_	_
27-2	PKP049	27	xxxx°	x	unknown	none	Volume=Low	End=71.477	_	_	_	_
28-0	PKP051	28	meno	meno	linguistic	none	_	Begin=71.063	_	_	_	_
28-1	PKP051	28	male	male	linguistic	none	_	_	_	_	_	_
28-2	PKP051	28	che	che	linguistic	none	_	_	_	_	_	_
28-3	PKP051	28	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
28-4	PKP051	28	è	è	linguistic	none	_	_	_	_	_	_
28-5	PKP051	28	volume	volume	linguistic	none	_	End=72.36	_	_	_	_
29-0	PKP051	29	#se	se	linguistic	some	_	Begin=73.031	_	_	_	_
29-1	PKP051	29	no	no	linguistic	some	_	_	_	_	_	_
29-2	PKP051	29	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
29-3	PKP051	29	stamu	stamu	linguistic	some	_	_	_	_	_	_
29-4	PKP051	29	misi	misi	linguistic	some	_	_	_	_	_	_
29-5	PKP051	29	fiacchi	fiacchi	linguistic	some	_	End=75.389	_	_	_	_
30-0	PKP049	30	comunque	comunque	linguistic	none	_	Begin=78.319	_	_	_	_
30-1	PKP049	30	pure	pure	linguistic	none	_	_	_	_	_	_
30-2	PKP049	30	maurizia	maurizia	linguistic	none	_	_	_	_	_	_
30-3	PKP049	30	ha	ha	linguistic	none	_	_	_	_	_	_
30-4	PKP049	30	detto	detto	linguistic	none	_	_	_	_	_	_
30-5	PKP049	30	che::	che	linguistic	none	_	_	2x2	_	_	_
30-6	PKP049	30	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
30-7	PKP049	30	hamburger	hamburger	linguistic	none	_	_	_	_	_	_
30-8	PKP049	30	di	di	linguistic	none	_	_	_	_	_	_
30-9	PKP049	30	antonio	antonio	linguistic	none	_	_	_	_	_	_
30-10	PKP049	30	è	è	linguistic	none	_	_	_	_	_	_
30-11	PKP049	30	piccola	piccola	linguistic	none	_	End=82.469	_	_	_	_
31-0	PKP050	31	mo	mo	linguistic	none	_	Begin=82.469	_	_	_	_
31-1	PKP050	31	tu	tu	linguistic	none	_	_	_	_	_	_
31-2	PKP050	31	t'	t'	linguistic	none	SpaceAfter=No	_	_	_	_	_
31-3	PKP050	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-4	PKP050	31	saziata?	saziata	linguistic	none	Intonation=Rising	End=83.823	_	_	_	_
32-0	PKP050	32	ah	ah	linguistic	none	_	Begin=84.252	_	_	_	_
32-1	PKP050	32	[no	no	linguistic	none	_	_	_	_	_	0-2(8)
32-2	PKP050	32	perché]	perché	linguistic	none	_	_	_	_	_	0-6(8)
32-3	PKP050	32	ieri	ieri	linguistic	none	_	_	_	_	_	_
32-4	PKP050	32	mi	mi	linguistic	none	_	_	_	_	_	_
32-5	PKP050	32	hai	hai	linguistic	none	_	_	_	_	_	_
32-6	PKP050	32	fatto	fatto	linguistic	none	_	_	_	_	_	_
32-7	PKP050	32	passare	passare	linguistic	none	_	_	_	_	_	_
32-8	PKP050	32	per	per	linguistic	none	_	_	_	_	_	_
32-9	PKP050	32	[la::]	la	linguistic	none	_	End=87.152	1x2	_	_	0-2(9)
33-0	PKP051	33	[xxxx	x	unknown	none	_	Begin=84.383	_	_	_	0-4(8)
33-1	PKP051	33	ieri]	ieri	linguistic	none	_	End=85.671	_	_	_	0-4(8)
34-0	PKP049	34	[pure	pure	linguistic	none	_	Begin=86.453	_	_	_	0-4(?)
34-1	PKP049	34	lei]	lei	linguistic	none	_	End=87.629	_	_	_	0-3(?)
35-0	PKP050	35	pazza	pazza	linguistic	none	_	Begin=87.34	_	_	_	_
35-1	PKP050	35	cicciona	cicciona	linguistic	none	_	_	_	_	_	_
35-2	PKP050	35	che	che	linguistic	none	_	_	_	_	_	_
35-3	PKP050	35	è	è	linguistic	none	_	_	_	_	_	_
35-4	PKP050	35	in	in	linguistic	none	_	_	_	_	_	_
35-5	PKP050	35	balia	balia	linguistic	none	_	_	_	_	_	_
35-6	PKP050	35	della	della	linguistic	none	_	_	_	_	_	_
35-7	PKP050	35	fame	fame	linguistic	none	_	End=90.21	_	_	_	_
36-0	PKP049	36	[IO]	io	linguistic	none	Volume=High	Begin=89.813	_	_	_	0-2(11)
36-1	PKP049	36	NO::	no	linguistic	none	Volume=High	End=90.691	1x2	_	_	_
37-0	PKP051	37	TU	tu	linguistic	none	Volume=High	Begin=92.42	_	_	_	_
37-1	PKP051	37	SI	si	linguistic	none	Volume=High	End=93.339	_	_	_	_
38-0	PKP049	38	[no::	no	linguistic	none	_	Begin=93.145	1x2	_	_	0-2(12)
38-1	PKP049	38	ti	ti	linguistic	none	_	_	_	_	_	0-2(12)
38-2	PKP049	38	ho	ho	linguistic	none	_	_	_	_	_	0-2(12)
38-3	PKP049	38	detto]	detto	linguistic	none	_	End=94.645	_	_	_	0-5(12)
39-0	PKP050	39	[tu::i]	tui	linguistic	none	_	Begin=93.524|End=94.468	1x2	_	_	0-3(13)
40-0	PKP049	40	ti	ti	linguistic	none	_	Begin=94.887	_	_	_	_
40-1	PKP049	40	ho	ho	linguistic	none	_	_	_	_	_	_
40-2	PKP049	40	detto	detto	linguistic	none	_	_	_	_	_	_
40-3	PKP049	40	sono	sono	linguistic	none	_	_	_	_	_	_
40-4	PKP049	40	soltanto	soltanto	linguistic	none	_	_	_	_	_	_
40-5	PKP049	40	du::e	due	linguistic	none	_	End=96.607	1x2	_	_	_
41-0	PKP049	41	#l'	l'	linguistic	some	SpaceAfter=No	Begin=97.446	_	_	_	_
41-1	PKP049	41	altro	altro	linguistic	some	_	_	_	_	_	_
41-2	PKP049	41	ti	ti	linguistic	some	_	_	_	_	_	_
41-3	PKP049	41	ho	ho	linguistic	some	_	_	_	_	_	_
41-4	PKP049	41	detto	detto	linguistic	some	_	_	_	_	_	_
41-5	PKP049	41	non	non	linguistic	some	_	_	_	_	_	_
41-6	PKP049	41	te	te	linguistic	some	_	_	_	_	_	_
41-7	PKP049	41	lo	lo	linguistic	some	_	_	_	_	_	_
41-8	PKP049	41	posso	posso	linguistic	some	_	_	_	_	_	_
41-9	PKP049	41	dare	dare	linguistic	some	_	_	_	_	_	_
41-10	PKP049	41	pircè	pircè	linguistic	some	_	_	_	_	_	_
41-11	PKP049	41	xxxxxx	x	unknown	some	_	_	_	_	_	_
41-12	PKP049	41	pure	pure	linguistic	some	_	_	_	_	_	_
41-13	PKP049	41	gli	gli	linguistic	some	_	_	_	_	_	_
41-14	PKP049	41	ho	ho	linguistic	some	_	_	_	_	_	_
41-15	PKP049	41	detto	detto	linguistic	some	_	_	_	_	_	_
41-16	PKP049	41	che	che	linguistic	some	_	_	_	_	_	_
41-17	PKP049	41	dovevo	dovevo	linguistic	some	_	_	_	_	_	_
41-18	PKP049	41	fare	fare	linguistic	some	_	_	_	_	_	_
41-19	PKP049	41	l'	l'	linguistic	some	SpaceAfter=No	_	_	_	_	_
41-20	PKP049	41	hamburger	hamburger	linguistic	some	_	End=101.86	_	_	_	_
42-0	PKP049	42	ti	ti	linguistic	none	_	Begin=102.257	_	_	_	_
42-1	PKP049	42	ho	ho	linguistic	none	_	_	_	_	_	_
42-2	PKP049	42	detto	detto	linguistic	none	_	_	_	_	_	_
42-3	PKP049	42	questo	questo	linguistic	none	_	End=103.104	_	_	_	_
43-0	PKP050	43	#poi	poi	linguistic	some	_	Begin=103.1	_	_	_	_
43-1	PKP050	43	col	col	linguistic	some	_	_	_	_	_	_
43-2	PKP050	43	purè	purè	linguistic	some	_	_	_	_	_	_
43-3	PKP050	43	ne	ne	linguistic	some	_	_	_	_	_	_
43-4	PKP050	43	ho	ho	linguistic	some	_	_	_	_	_	_
43-5	PKP050	43	mangiato	mangiato	linguistic	some	_	_	_	_	_	_
43-6	PKP050	43	poco	poco	linguistic	some	_	_	_	_	_	_
43-7	PKP050	43	[che	che	linguistic	some	_	_	_	_	_	0-3(14)
43-8	PKP050	43	so	so	linguistic	some	_	_	_	_	_	0-2(14)
43-9	PKP050	43	io	io	linguistic	some	_	_	_	_	_	0-2(14)
43-10	PKP050	43	del	del	linguistic	some	_	_	_	_	_	0-3(14)
43-11	PKP050	43	xxx]	x	unknown	some	_	_	_	_	_	0-3(14)
43-12	PKP050	43	se	se	linguistic	some	_	_	_	_	_	_
43-13	PKP050	43	no	no	linguistic	some	_	_	_	_	_	_
43-14	PKP050	43	ca	ca	linguistic	some	_	_	_	_	_	_
43-15	PKP050	43	ci	ci	linguistic	some	_	_	_	_	_	_
43-16	PKP050	43	stava	stava	linguistic	some	_	_	_	_	_	_
43-17	PKP050	43	da	da	linguistic	some	_	_	_	_	_	_
43-18	PKP050	43	mangiare	mangiare	linguistic	some	_	_	_	_	_	_
43-19	PKP050	43	mai	mai	linguistic	some	_	_	_	_	_	_
43-20	PKP050	43	niente	niente	linguistic	some	_	_	_	_	_	_
43-21	PKP050	43	mi	mi	linguistic	some	_	_	_	_	_	_
43-22	PKP050	43	avevi	avevi	linguistic	some	_	_	_	_	_	_
43-23	PKP050	43	detto	detto	linguistic	some	_	_	_	_	_	_
43-24	PKP050	43	glielo	glielo	linguistic	some	_	_	_	_	_	_
43-25	PKP050	43	devo	devo	linguistic	some	_	_	_	_	_	_
43-26	PKP050	43	lasciare	lasciare	linguistic	some	_	End=108.233	_	_	_	_
44-0	PKP049	44	[che	che	linguistic	none	_	Begin=104.85	_	_	_	0-3(15)
44-1	PKP049	44	so	so	linguistic	none	_	_	_	_	_	0-2(15)
44-2	PKP049	44	io	io	linguistic	none	_	_	_	_	_	0-2(15)
44-3	PKP049	44	del	del	linguistic	none	_	_	_	_	_	0-3(15)
44-4	PKP049	44	xxx]	x	unknown	none	_	End=105.835	_	_	_	0-3(15)
45-0	PKP049	45	veramente	veramente	linguistic	none	_	Begin=110.86	_	_	_	_
45-1	PKP049	45	giacomo	giacomo	linguistic	none	_	_	_	_	_	_
45-2	PKP049	45	si	si	linguistic	none	_	_	_	_	_	_
45-3	PKP049	45	è	è	linguistic	none	_	_	_	_	_	_
45-4	PKP049	45	mangiato	mangiato	linguistic	none	_	_	_	_	_	_
45-5	PKP049	45	il	il	linguistic	none	_	_	_	_	_	_
45-6	PKP049	45	carciofo	carciofo	linguistic	none	_	_	_	_	_	_
45-7	PKP049	45	ripieno	ripieno	linguistic	none	_	End=113.173	_	_	_	_
46-0	PKP049	46	si	si	linguistic	none	_	Begin=113.522	_	_	_	_
46-1	PKP049	46	è	è	linguistic	none	_	_	_	_	_	_
46-2	PKP049	46	mangiato	mangiato	linguistic	none	_	_	_	_	_	_
46-3	PKP049	46	i	i	linguistic	none	_	_	_	_	_	_
46-4	PKP049	46	carciofi	carciofi	linguistic	none	_	_	_	_	_	_
46-5	PKP049	46	quelli	quelli	linguistic	none	_	_	_	_	_	_
46-6	PKP049	46	che	che	linguistic	none	_	_	_	_	_	_
46-7	PKP049	46	ho	ho	linguistic	none	_	_	_	_	_	_
46-8	PKP049	46	fatti	fatti	linguistic	none	_	_	_	_	_	_
46-9	PKP049	46	io	io	linguistic	none	_	End=115.608	_	_	_	_
47-0	PKP050	47	#e	e	linguistic	some	_	Begin=116.443	_	_	_	_
47-1	PKP050	47	si	si	linguistic	some	_	_	_	_	_	_
47-2	PKP050	47	è	è	linguistic	some	_	_	_	_	_	_
47-3	PKP050	47	mangiato	mangiato	linguistic	some	_	_	_	_	_	_
47-4	PKP050	47	pure	pure	linguistic	some	_	_	_	_	_	_
47-5	PKP050	47	[lu	lu	linguistic	some	_	_	_	_	_	0-2(16)
47-6	PKP050	47	purè]	purè	linguistic	some	_	End=117.829	_	_	_	0-4(16)
48-0	PKP049	48	[e	e	linguistic	none	_	Begin=117.371	_	_	_	0-1(16)
48-1	PKP049	48	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(16)
48-2	PKP049	48	era]	era	linguistic	none	_	_	_	_	_	0-3(16)
48-3	PKP049	48	pure	pure	linguistic	none	_	_	_	_	_	_
48-4	PKP049	48	il	il	linguistic	none	_	_	_	_	_	_
48-5	PKP049	48	purè	purè	linguistic	none	_	_	_	_	_	_
48-6	PKP049	48	per	per	linguistic	none	_	_	_	_	_	_
48-7	PKP049	48	giacomo	giacomo	linguistic	none	_	End=118.88	_	_	_	_
49-0	PKP049	49	come	come	linguistic	none	_	Begin=119.679	_	_	_	_
49-1	PKP049	49	fa~	fa~	linguistic	none	Interrupted=Yes	_	_	_	_	_
49-2	PKP049	49	come	come	linguistic	none	_	_	_	_	_	_
49-3	PKP049	49	fai	fai	linguistic	none	_	_	_	_	_	_
49-4	PKP049	49	a	a	linguistic	none	_	_	_	_	_	_
49-5	PKP049	49	dire	dire	linguistic	none	_	_	_	_	_	_
49-6	PKP049	49	che	che	linguistic	none	_	_	_	_	_	_
49-7	PKP049	49	non	non	linguistic	none	_	_	_	_	_	_
49-8	PKP049	49	si	si	linguistic	none	_	_	_	_	_	_
49-9	PKP049	49	stava	stava	linguistic	none	_	_	_	_	_	_
49-10	PKP049	49	mangiando	mangiando	linguistic	none	_	_	_	_	_	_
49-11	PKP049	49	niente	niente	linguistic	none	_	End=122.38	_	_	_	_
50-0	PKP050	50	ha	ha	linguistic	none	_	Begin=122.659	_	_	_	_
50-1	PKP050	50	mangiato	mangiato	linguistic	none	_	_	_	_	_	_
50-2	PKP050	50	poco	poco	linguistic	none	_	_	_	_	_	_
50-3	PKP050	50	ieri	ieri	linguistic	none	_	End=123.8	_	_	_	_
51-0	PKP050	51	NO,	no	linguistic	none	Intonation=WeaklyRising|Volume=High	Begin=125.566|End=126.046	_	_	_	_
52-0	PKP049	52	nei	nei	linguistic	none	_	Begin=128.333	_	_	_	_
52-1	PKP049	52	carciofi	carciofi	linguistic	none	_	_	_	_	_	_
52-2	PKP049	52	ripieni	ripieni	linguistic	none	_	_	_	_	_	_
52-3	PKP049	52	ci	ci	linguistic	none	_	_	_	_	_	_
52-4	PKP049	52	stanno	stanno	linguistic	none	_	_	_	_	_	_
52-5	PKP049	52	il	il	linguistic	none	_	_	_	_	_	_
52-6	PKP049	52	[no	no	linguistic	none	_	_	_	_	_	0-2(17)
52-7	PKP049	52	ma	ma	linguistic	none	_	_	_	_	_	0-2(17)
52-8	PKP049	52	perché]	perché	linguistic	none	_	_	_	_	_	0-6(17)
52-9	PKP049	52	grattugiato	grattugiato	linguistic	none	_	_	_	_	_	_
52-10	PKP049	52	sa	sa	linguistic	none	_	End=131.207	_	_	_	_
53-0	PKP050	53	[no	no	linguistic	none	_	Begin=129.347	_	_	_	0-2(17)
53-1	PKP050	53	ma	ma	linguistic	none	_	_	_	_	_	0-2(17)
53-2	PKP050	53	perché]	perché	linguistic	none	_	End=130.383	_	_	_	0-6(17)
54-0	PKP050	54	avevo	avevo	linguistic	none	_	Begin=131.48	_	_	_	_
54-1	PKP050	54	sentito	sentito	linguistic	none	_	_	_	_	_	_
54-2	PKP050	54	che	che	linguistic	none	_	_	_	_	_	_
54-3	PKP050	54	il	il	linguistic	none	_	_	_	_	_	_
54-4	PKP050	54	baccalà	baccalà	linguistic	none	_	_	_	_	_	_
54-5	PKP050	54	non	non	linguistic	none	_	_	_	_	_	_
54-6	PKP050	54	gli	gli	linguistic	none	_	_	_	_	_	_
54-7	PKP050	54	piaceva	piaceva	linguistic	none	_	_	_	_	_	_
54-8	PKP050	54	quindi	quindi	linguistic	none	_	_	_	_	_	_
54-9	PKP050	54	[ho	ho	linguistic	none	_	_	_	_	_	0-2(18)
54-10	PKP050	54	cercato]	cercato	linguistic	none	_	End=134.5	_	_	_	0-7(18)
55-0	PKP049	55	[e	e	linguistic	none	_	Begin=133.333	_	_	_	0-1(18)
55-1	PKP049	55	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(18)
55-2	PKP049	55	era	era	linguistic	none	_	_	_	_	_	0-3(18)
55-3	PKP049	55	e	e	linguistic	none	_	_	_	_	_	0-1(18)
55-4	PKP049	55	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(18)
55-5	PKP049	55	era]	era	linguistic	none	_	_	_	_	_	0-2(18)
55-6	PKP049	55	e	e	linguistic	none	_	_	_	_	_	_
