token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
24-17	PKP097	24	quindi,	quindi	linguistic	none	Intonation=WeaklyRising	End=87.226	_	_	_	_
25-0	PKP096	25	((ride))	((ride))	nonverbalbehavior	none	_	Begin=86.876|End=89.092	_	_	_	_
26-0	PKP097	26	tra	tra	linguistic	none	_	Begin=88.119	_	_	_	_
26-1	PKP097	26	sindaco	sindaco	linguistic	none	_	_	_	_	_	_
26-2	PKP097	26	e	e	linguistic	none	_	_	_	_	_	_
26-3	PKP097	26	consigliere	consigliere	linguistic	none	_	_	_	_	_	_
26-4	PKP097	26	regio[nale],	regionale	linguistic	none	Intonation=WeaklyRising	End=90.0	_	_	_	5-9(?)
27-0	PKP096	27	farà	farà	linguistic	none	_	Begin=90.06	_	_	_	_
27-1	PKP096	27	un	un	linguistic	none	_	_	_	_	_	_
27-2	PKP096	27	gran	gran	linguistic	none	_	_	_	_	_	_
27-3	PKP096	27	ventaglio	ventaglio	linguistic	none	_	_	_	_	_	_
27-4	PKP096	27	di	di	linguistic	none	_	_	_	_	_	_
27-5	PKP096	27	dolci	dolci	linguistic	none	_	_	_	_	_	_
27-6	PKP096	27	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
27-7	PKP096	27	[avrà]	avrà	linguistic	none	_	_	_	_	_	0-4(3)
27-8	PKP096	27	una	una	linguistic	none	_	_	_	_	_	_
27-9	PKP096	27	grande:	grande	linguistic	none	_	End=93.0	5x1	_	_	_
28-0	PKP097	28	[si::].	si	linguistic	none	Intonation=Falling	Begin=91.779|End=92.3	1x2	_	_	0-2(3)
29-0	PKP096	29	quest'	quest'	linguistic	none	SpaceAfter=No	Begin=104.0	_	_	_	_
29-1	PKP096	29	anno	anno	linguistic	none	_	_	_	_	_	_
29-2	PKP096	29	niente	niente	linguistic	none	_	_	_	_	_	_
29-3	PKP096	29	pupirati,	pupirati	linguistic	none	Intonation=WeaklyRising	End=105.783	_	_	_	_
30-0	PKP097	30	uno	uno	linguistic	none	_	Begin=105.783	_	_	_	_
30-1	PKP097	30	schifo.	schifo	linguistic	none	Intonation=Falling	End=107.267	_	_	_	_
31-0	PKP096	31	e:h	eh	linguistic	none	_	Begin=108.724	0x1	_	_	_
31-1	PKP096	31	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
31-2	PKP096	31	glielo	glielo	linguistic	none	_	_	_	_	_	_
31-3	PKP096	31	devo	devo	linguistic	none	_	_	_	_	_	_
31-4	PKP096	31	dire	dire	linguistic	none	_	_	_	_	_	_
31-5	PKP096	31	ad	ad	linguistic	none	_	_	_	_	_	_
31-6	PKP096	31	antonio	antonio	linguistic	none	_	_	_	_	_	_
31-7	PKP096	31	che	che	linguistic	none	_	_	_	_	_	_
31-8	PKP096	31	non	non	linguistic	none	_	_	_	_	_	_
31-9	PKP096	31	ci	ci	linguistic	none	_	_	_	_	_	_
31-10	PKP096	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-11	PKP096	31	portato	portato	linguistic	none	_	_	_	_	_	_
31-12	PKP096	31	i	i	linguistic	none	_	_	_	_	_	_
31-13	PKP096	31	pupirati,	pupirati	linguistic	none	Intonation=WeaklyRising	End=112.552	_	_	_	_
32-0	PKP096	32	((ride))	((ride))	nonverbalbehavior	none	_	Begin=115.013|End=115.914	_	_	_	_
33-0	PKP097	33	io	io	linguistic	none	_	Begin=117.058	_	_	_	_
33-1	PKP097	33	non	non	linguistic	none	_	_	_	_	_	_
33-2	PKP097	33	li	li	linguistic	none	_	_	_	_	_	_
33-3	PKP097	33	ho	ho	linguistic	none	_	_	_	_	_	_
33-4	PKP097	33	visti	visti	linguistic	none	_	_	_	_	_	_
33-5	PKP097	33	in	in	linguistic	none	_	_	_	_	_	_
33-6	PKP097	33	giro	giro	linguistic	none	_	_	_	_	_	_
33-7	PKP097	33	veramen~.	veramen~	linguistic	none	Intonation=Falling	End=118.594	_	_	_	_
34-0	PKP096	34	non	non	linguistic	none	_	Begin=118.864	_	_	_	_
34-1	PKP096	34	li	li	linguistic	none	_	_	_	_	_	_
34-2	PKP096	34	hai	hai	linguistic	none	_	_	_	_	_	_
34-3	PKP096	34	visti,	visti	linguistic	none	Intonation=WeaklyRising	End=119.617	_	_	_	_
35-0	PKP096	35	[vabbè	vabbè	linguistic	none	_	Begin=124.984	_	_	_	0-5(4)
35-1	PKP096	35	li	li	linguistic	none	_	_	_	_	_	0-2(4)
35-2	PKP096	35	mangeremo	mangeremo	linguistic	none	_	_	_	_	_	0-9(4)
35-3	PKP096	35	a	a	linguistic	none	_	_	_	_	_	0-1(4)
35-4	PKP096	35	natale]	natale	linguistic	none	_	End=126.666	_	_	_	0-6(4)
36-0	PKP095	36	ah	ah	linguistic	none	_	Begin=124.984	_	_	_	_
36-1	PKP095	36	[co	co	linguistic	none	_	_	_	_	_	0-2(4)
36-2	PKP095	36	cinque~]	cinque~	linguistic	none	Interrupted=Yes	End=125.999	_	_	_	0-7(4)
37-0	PKP095	37	ah	ah	linguistic	none	_	Begin=126.564	_	_	_	_
37-1	PKP095	37	grazie	grazie	linguistic	none	_	_	_	_	_	_
37-2	PKP095	37	xx	x	unknown	none	_	_	_	_	_	_
37-3	PKP095	37	co	co	linguistic	none	_	_	_	_	_	_
37-4	PKP095	37	cinquecento	cinquecento	linguistic	none	_	_	_	_	_	_
37-5	PKP095	37	euro	euro	linguistic	none	_	_	_	_	_	_
37-6	PKP095	37	s~	s~	linguistic	none	Interrupted=Yes	_	_	_	_	_
37-7	PKP095	37	può	può	linguistic	none	_	_	_	_	_	_
37-8	PKP095	37	si	si	linguistic	none	_	_	_	_	_	_
37-9	PKP095	37	può	può	linguistic	none	_	_	_	_	_	_
37-10	PKP095	37	comprare	comprare	linguistic	none	_	_	_	_	_	_
37-11	PKP095	37	un'	un'	linguistic	none	SpaceAfter=No	_	_	_	_	_
37-12	PKP095	37	ottima	ottima	linguistic	none	_	_	_	_	_	_
37-13	PKP095	37	bicicletta	bicicletta	linguistic	none	_	End=131.065	_	_	_	_
38-0	PKP096	38	[sì]	sì	linguistic	none	_	Begin=132.0|End=132.97	_	_	_	0-2(6)
39-0	PKP095	39	[cinquecento	cinquecento	linguistic	none	_	Begin=132.0	_	_	_	0-11(6)
39-1	PKP095	39	euro]	euro	linguistic	none	_	End=133.42	_	_	_	0-4(6)
40-0	PKP096	40	[si]	si	linguistic	none	_	Begin=133.728	_	_	_	0-2(?)
40-1	PKP096	40	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
40-2	PKP096	40	soprattutto	soprattutto	linguistic	none	_	_	_	_	_	_
40-3	PKP096	40	se	se	linguistic	none	_	_	_	_	_	_
40-4	PKP096	40	hanno	hanno	linguistic	none	_	_	_	_	_	_
40-5	PKP096	40	fatto	fatto	linguistic	none	_	_	_	_	_	_
40-6	PKP096	40	[di	di	linguistic	none	_	_	_	_	_	0-2(?)
40-7	PKP096	40	nuovo	nuovo	linguistic	none	_	_	_	_	_	0-5(?)
40-8	PKP096	40	la	la	linguistic	none	_	_	_	_	_	0-2(?)
40-9	PKP096	40	passerella]	passerella	linguistic	none	_	_	_	_	_	0-10(?)
40-10	PKP096	40	ciclabile	ciclabile	linguistic	none	_	End=137.137	_	_	_	_
41-0	PKP095	41	[eh	eh	linguistic	none	_	Begin=136.008	_	_	_	0-2(7)
41-1	PKP095	41	eh]	eh	linguistic	none	_	End=137.1	_	_	_	0-2(7)
42-0	PKP096	42	al	al	linguistic	none	_	Begin=138.118	_	_	_	_
42-1	PKP096	42	mare	mare	linguistic	none	_	End=138.851	_	_	_	_
43-0	PKP096	43	sai	sai	linguistic	none	_	Begin=140.619	_	_	_	_
43-1	PKP096	43	com'	com'	linguistic	none	SpaceAfter=No	_	_	_	_	_
43-2	PKP096	43	è	è	linguistic	none	_	_	_	_	_	_
43-3	PKP096	43	utile	utile	linguistic	none	_	End=141.648	_	_	_	_
44-0	PKP097	44	così	così	linguistic	none	_	Begin=188.308	_	_	_	_
44-1	PKP097	44	puoi	puoi	linguistic	none	_	_	_	_	_	_
44-2	PKP097	44	acquistare	acquistare	linguistic	none	_	_	_	_	_	_
44-3	PKP097	44	una	una	linguistic	none	_	_	_	_	_	_
44-4	PKP097	44	bicicletta	bicicletta	linguistic	none	_	_	_	_	_	_
44-5	PKP097	44	che	che	linguistic	none	_	_	_	_	_	_
44-6	PKP097	44	ti	ti	linguistic	none	_	_	_	_	_	_
44-7	PKP097	44	permetta	permetta	linguistic	none	_	_	_	_	_	_
44-8	PKP097	44	di	di	linguistic	none	_	_	_	_	_	_
44-9	PKP097	44	non	non	linguistic	none	_	_	_	_	_	_
44-10	PKP097	44	cadere	cadere	linguistic	none	_	End=192.187	_	_	_	_
45-0	PKP096	45	sì	sì	linguistic	none	_	Begin=193.272	_	_	_	_
45-1	PKP096	45	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
45-2	PKP096	45	che	che	linguistic	none	_	_	_	_	_	_
45-3	PKP096	45	ti	ti	linguistic	none	_	_	_	_	_	_
45-4	PKP096	45	tiene	tiene	linguistic	none	_	_	_	_	_	_
45-5	PKP096	45	a	a	linguistic	none	_	_	_	_	_	_
45-6	PKP096	45	piombo,	piombo	linguistic	none	Intonation=WeaklyRising	End=195.277	_	_	_	_
46-0	PKP096	46	a	a	linguistic	none	_	Begin=195.839	_	_	_	_
46-1	PKP096	46	piombo	piombo	linguistic	none	_	_	_	_	_	_
46-2	PKP096	46	sul	sul	linguistic	none	_	_	_	_	_	_
46-3	PKP096	46	sedile.	sedile	linguistic	none	Intonation=Falling	End=197.355	_	_	_	_
47-0	PKP097	47	con	con	linguistic	none	_	Begin=197.372	_	_	_	_
47-1	PKP097	47	delle	delle	linguistic	none	_	_	_	_	_	_
47-2	PKP097	47	ruote	ruote	linguistic	none	_	_	_	_	_	_
47-3	PKP097	47	grasse	grasse	linguistic	none	_	End=199.147	_	_	_	_
48-0	PKP096	48	((ride))	((ride))	nonverbalbehavior	none	_	Begin=201.284|End=202.778	_	_	_	_
49-0	PKP096	49	ti	ti	linguistic	none	_	Begin=237.406	_	_	_	_
49-1	PKP096	49	piace?	piace	linguistic	none	Intonation=Rising	End=238.704	_	_	_	_
50-0	PKP096	50	l'	l'	linguistic	none	SpaceAfter=No	Begin=241.23	_	_	_	_
50-1	PKP096	50	ho	ho	linguistic	none	_	_	_	_	_	_
50-2	PKP096	50	cucinata	cucinata	linguistic	none	_	_	_	_	_	_
50-3	PKP096	50	bene?	bene	linguistic	none	Intonation=Rising	End=242.44	_	_	_	_
51-0	PKP097	51	boh	boh	linguistic	none	_	Begin=242.47|End=242.938	_	_	_	_
52-0	PKP095	52	benissimo	benissimo	linguistic	none	_	Begin=242.959|End=244.228	_	_	_	_
53-0	PKP096	53	e	e	linguistic	none	_	Begin=251.24	_	_	_	_
53-1	PKP096	53	comunque	comunque	linguistic	none	_	End=252.413	_	_	_	_
54-0	PKP096	54	dobbiamo	dobbiamo	linguistic	none	_	Begin=254.501	_	_	_	_
54-1	PKP096	54	essere	essere	linguistic	none	_	_	_	_	_	_
54-2	PKP096	54	più	più	linguistic	none	_	_	_	_	_	_
54-3	PKP096	54	dettagliati	dettagliati	linguistic	none	_	_	_	_	_	_
54-4	PKP096	54	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
54-5	PKP096	54	VELOCI	veloci	linguistic	none	Volume=High	_	_	_	_	_
54-6	PKP096	54	telegrafici	telegrafici	linguistic	none	_	_	_	_	_	_
54-7	PKP096	54	ma	ma	linguistic	none	_	_	_	_	_	_
54-8	PKP096	54	dettagliati.	dettagliati	linguistic	none	Intonation=Falling	End=258.846	_	_	_	_
55-0	PKP096	55	la	la	linguistic	none	_	Begin=262.005	_	_	_	_
55-1	PKP096	55	prossima	prossima	linguistic	none	_	_	_	_	_	_
55-2	PKP096	55	volta	volta	linguistic	none	_	End=263.972	_	_	_	_
56-0	PKP095	56	eh	eh	linguistic	none	_	Begin=264.104	_	_	_	_
56-1	PKP095	56	adesso	adesso	linguistic	none	_	_	_	_	_	_
56-2	PKP095	56	ne	ne	linguistic	none	_	_	_	_	_	_
56-3	PKP095	56	venderanno	venderanno	linguistic	none	_	_	_	_	_	_
56-4	PKP095	56	parecchi	parecchi	linguistic	none	_	_	_	_	_	_
56-5	PKP095	56	di	di	linguistic	none	_	_	_	_	_	_
56-6	PKP095	56	libri	libri	linguistic	none	_	_	_	_	_	_
56-7	PKP095	56	perché	perché	linguistic	none	_	_	_	_	_	_
56-8	PKP095	56	(l)a	la	linguistic	none	_	_	_	_	0-1(0)	_
56-9	PKP095	56	gente	gente	linguistic	none	_	_	_	_	_	_
56-10	PKP095	56	adesso	adesso	linguistic	none	_	_	_	_	_	_
56-11	PKP095	56	la	la	linguistic	none	_	_	_	_	_	_
56-12	PKP095	56	gente	gente	linguistic	none	_	_	_	_	_	_
56-13	PKP095	56	co(n)	con	linguistic	none	_	_	_	_	2-3(1)	_
56-14	PKP095	56	lockdown	lockdown	linguistic	none	_	_	_	_	_	_
56-15	PKP095	56	sarà	sarà	linguistic	none	_	_	_	_	_	_
56-16	PKP095	56	[costretta]	costretta	linguistic	none	_	_	_	_	_	0-9(8)
