token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
20-12	PKP067	20	ehm	ehm	linguistic	none	_	_	_	_	_	0-3(4)
20-13	PKP067	20	sto	sto	linguistic	none	_	_	_	_	_	0-3(4)
20-14	PKP067	20	po(ve)ro	povero	linguistic	none	_	_	_	_	1-4(0)	0-6(4)
20-15	PKP067	20	cristia']	cristia'	linguistic	none	Truncated=Yes	End=38.105	_	_	_	0-8(4)
21-0	PKP068	21	[lo	lo	linguistic	none	_	Begin=36.476	_	_	_	0-2(4)
21-1	PKP068	21	so	so	linguistic	none	_	_	_	_	_	0-2(4)
21-2	PKP068	21	lo	lo	linguistic	none	_	_	_	_	_	0-2(4)
21-3	PKP068	21	so	so	linguistic	none	_	_	_	_	_	0-2(4)
21-4	PKP068	21	però	però	linguistic	none	_	_	_	_	_	0-4(4)
21-5	PKP068	21	me	me	linguistic	none	_	_	_	_	_	0-2(4)
21-6	PKP068	21	piace	piace	linguistic	none	_	_	_	_	_	0-5(4)
21-7	PKP068	21	pensa]re	pensare	linguistic	none	_	_	_	_	_	0-5(4)
21-8	PKP068	21	che	che	linguistic	none	_	_	_	_	_	_
21-9	PKP068	21	non	non	linguistic	none	_	_	_	_	_	_
21-10	PKP068	21	sia	sia	linguistic	none	_	_	_	_	_	_
21-11	PKP068	21	voluto	voluto	linguistic	none	_	_	_	_	_	_
21-12	PKP068	21	((ride))	((ride))	nonverbalbehavior	none	_	End=39.636	_	_	_	_
22-0	PKP068	22	invece	invece	linguistic	none	_	Begin=39.76	_	_	_	_
22-1	PKP068	22	il	il	linguistic	none	_	_	_	_	_	_
22-2	PKP068	22	matrimonio	matrimonio	linguistic	none	_	_	_	_	_	_
22-3	PKP068	22	non	non	linguistic	none	_	_	_	_	_	_
22-4	PKP068	22	è	è	linguistic	none	_	_	_	_	_	_
22-5	PKP068	22	che	che	linguistic	none	_	_	_	_	_	_
22-6	PKP068	22	te	te	linguistic	none	_	_	_	_	_	_
22-7	PKP068	22	capit[a]	capita	linguistic	none	_	End=41.977	_	_	_	5-6(5)
23-0	PKP063	23	[eh]	eh	linguistic	none	_	Begin=41.888	_	_	_	0-2(5)
23-1	PKP063	23	appunto	appunto	linguistic	none	_	_	_	_	_	_
23-2	PKP063	23	io	io	linguistic	none	_	_	_	_	_	_
23-3	PKP063	23	ce	ce	linguistic	none	_	_	_	_	_	_
23-4	PKP063	23	so	so	linguistic	none	_	_	_	_	_	_
23-5	PKP063	23	rimasto	rimasto	linguistic	none	_	_	_	_	_	_
23-6	PKP063	23	malissimo:	malissimo	linguistic	none	_	End=44.779	8x1	_	_	_
24-0	PKP063	24	perché	perché	linguistic	none	_	Begin=45.43	_	_	_	_
24-1	PKP063	24	questa	questa	linguistic	none	_	_	_	_	_	_
24-2	PKP063	24	è	è	linguistic	none	_	_	_	_	_	_
24-3	PKP063	24	pure	pure	linguistic	none	_	_	_	_	_	_
24-4	PKP063	24	più	più	linguistic	none	_	_	_	_	_	_
24-5	PKP063	24	piccola	piccola	linguistic	none	_	_	_	_	_	_
24-6	PKP063	24	de~	de~	linguistic	none	Interrupted=Yes	_	_	_	_	_
24-7	PKP063	24	noi	noi	linguistic	none	_	_	_	_	_	_
24-8	PKP063	24	e	e	linguistic	none	_	_	_	_	_	_
24-9	PKP063	24	se	se	linguistic	none	_	_	_	_	_	_
24-10	PKP063	24	sposa:	sposa	linguistic	none	_	_	4x1	_	_	_
24-11	PKP063	24	e	e	linguistic	none	_	_	_	_	_	_
24-12	PKP063	24	fa	fa	linguistic	none	_	_	_	_	_	_
24-13	PKP063	24	(u)n	un	linguistic	none	_	_	_	_	0-1(0)	_
24-14	PKP063	24	sacco	sacco	linguistic	none	_	_	_	_	_	_
24-15	PKP063	24	brutto	brutto	linguistic	none	_	End=49.075	_	_	_	_
25-0	PKP067	25	eh	eh	linguistic	none	_	Begin=50.175|End=50.61	_	_	_	_
26-0	PKP068	26	(magari)	magari	linguistic	none	_	Begin=52.402	_	_	0-6(0)	_
26-1	PKP068	26	con	con	linguistic	none	_	_	_	_	_	_
26-2	PKP068	26	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
26-3	PKP068	26	a:bito	abito	linguistic	none	_	_	0x1	_	_	_
26-4	PKP068	26	bia:nco	bianco	linguistic	none	_	End=54.303	2x1	_	_	_
27-0	PKP063	27	e::h,	eh	linguistic	none	Intonation=WeaklyRising	Begin=54.972|End=55.79	0x2	_	_	_
28-0	PKP068	28	[eh	eh	linguistic	none	_	Begin=56.286	_	_	_	0-2(6)
28-1	PKP068	28	sì]	sì	linguistic	none	_	_	_	_	_	0-2(6)
28-2	PKP068	28	ma	ma	linguistic	none	_	_	_	_	_	_
28-3	PKP068	28	poi	poi	linguistic	none	_	_	_	_	_	_
28-4	PKP068	28	è	è	linguistic	none	_	_	_	_	_	_
28-5	PKP068	28	quella	quella	linguistic	none	_	_	_	_	_	_
28-6	PKP068	28	che	che	linguistic	none	_	_	_	_	_	_
28-7	PKP068	28	tipo	tipo	linguistic	none	_	_	_	_	_	_
28-8	PKP068	28	st'	st'	linguistic	none	SpaceAfter=No	_	_	_	_	_
28-9	PKP068	28	estate	estate	linguistic	none	_	_	_	_	_	_
28-10	PKP068	28	e:h	eh	linguistic	none	_	_	0x1	_	_	_
28-11	PKP068	28	stava	stava	linguistic	none	_	_	_	_	_	_
28-12	PKP068	28	alla	alla	linguistic	none	_	_	_	_	_	_
28-13	PKP068	28	ricerca	ricerca	linguistic	none	_	_	_	_	_	_
28-14	PKP068	28	de:	de	linguistic	none	_	_	1x1	_	_	_
28-15	PKP068	28	lara	lara	linguistic	none	_	_	_	_	_	_
28-16	PKP068	28	rossi	rossi	linguistic	none	_	_	_	_	_	_
28-17	PKP068	28	p(u)o~	puo~	linguistic	none	Interrupted=Yes	_	_	_	0-2(0)	_
28-18	PKP068	28	esse?	esse	linguistic	none	Intonation=Rising	End=63.565	_	_	_	_
29-0	PKP063	29	[ma	ma	linguistic	none	_	Begin=56.291	_	_	_	0-2(6)
29-1	PKP063	29	poi]	poi	linguistic	none	_	End=56.821	_	_	_	0-3(6)
30-0	PKP063	30	che	che	linguistic	none	_	Begin=63.7	_	_	_	_
30-1	PKP063	30	v(u)ol	vuol	linguistic	none	_	_	_	_	1-2(0)	_
30-2	PKP063	30	di'?	di'	linguistic	none	Intonation=Rising	End=64.364	_	_	_	_
31-0	PKP068	31	che	che	linguistic	none	_	Begin=64.9	_	_	_	_
31-1	PKP068	31	me	me	linguistic	none	_	_	_	_	_	_
31-2	PKP068	31	ricordo	ricordo	linguistic	none	_	_	_	_	_	_
31-3	PKP068	31	che	che	linguistic	none	_	_	_	_	_	_
31-4	PKP068	31	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
31-5	PKP068	31	al	al	linguistic	none	_	_	_	_	_	_
31-6	PKP068	31	lungomare	lungomare	linguistic	none	_	_	_	_	_	_
31-7	PKP068	31	io	io	linguistic	none	_	_	_	_	_	_
31-8	PKP068	31	te	te	linguistic	none	_	End=67.6	_	_	_	_
32-0	PKP063	32	a:h	ah	linguistic	none	_	Begin=68.73	0x1	_	_	_
32-1	PKP063	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-2	PKP063	32	no:	no	linguistic	none	_	_	1x1	_	_	_
32-3	PKP063	32	no	no	linguistic	none	_	_	_	_	_	_
32-4	PKP063	32	quella	quella	linguistic	none	_	_	_	_	_	_
32-5	PKP063	32	è	è	linguistic	none	_	_	_	_	_	_
32-6	PKP063	32	cat~	cat~	linguistic	none	Interrupted=Yes	_	_	_	_	_
32-7	PKP063	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-8	PKP063	32	erin[a:]	erina	linguistic	none	_	End=72.5	4x1	_	_	4-5(7)
33-0	PKP068	33	[a]:h	ah	linguistic	none	_	Begin=72.344	0x1	_	_	0-1(7)
33-1	PKP068	33	ecco	ecco	linguistic	none	_	_	_	_	_	_
33-2	PKP068	33	>al[lora	allora	linguistic	none	_	_	_	Fast=0-6	_	2-6(8)
33-3	PKP068	33	non	non	linguistic	none	_	_	_	Fast=0-3	_	0-3(8)
33-4	PKP068	33	lo	lo	linguistic	none	_	_	_	Fast=0-2	_	0-2(8)
33-5	PKP068	33	so	so	linguistic	none	_	_	_	Fast=0-2	_	0-2(8)
33-6	PKP068	33	chi	chi	linguistic	none	_	_	_	Fast=0-3	_	0-3(8)
33-7	PKP068	33	è]<	è	linguistic	none	_	End=74.0	_	Fast=0-1	_	0-1(8)
34-0	PKP063	34	[ner]i	neri	linguistic	none	_	Begin=73.225|End=74.1	_	_	_	0-3(8)
35-0	PKP068	35	a:h	ah	linguistic	none	_	Begin=74.26	0x1	_	_	_
35-1	PKP068	35	ecco	ecco	linguistic	none	_	_	_	_	_	_
35-2	PKP068	35	me	me	linguistic	none	_	_	_	_	_	_
35-3	PKP068	35	confondo	confondo	linguistic	none	_	_	_	_	_	_
35-4	PKP068	35	co(n)	con	linguistic	none	_	_	_	_	2-3(0)	_
35-5	PKP068	35	quel[la:]	quella	linguistic	none	_	End=76.45	5x1	_	_	4-6(9)
36-0	PKP063	36	[no]	no	linguistic	none	_	Begin=76.061	_	_	_	0-2(9)
36-1	PKP063	36	sta	sta	linguistic	none	_	_	_	_	_	_
36-2	PKP063	36	qua	qua	linguistic	none	_	_	_	_	_	_
36-3	PKP063	36	[è:]	è	linguistic	none	_	End=77.63	0x1	_	_	0-1(10)
37-0	PKP068	37	[ro]ssi	rossi	linguistic	none	_	Begin=77.317	_	_	_	0-2(10)
37-1	PKP068	37	no	no	linguistic	none	_	_	_	_	_	_
37-2	PKP068	37	allora	allora	linguistic	none	_	_	_	_	_	_
37-3	PKP068	37	non	non	linguistic	none	_	_	_	_	_	_
37-4	PKP068	37	so	so	linguistic	none	_	_	_	_	_	_
37-5	PKP068	37	[chi	chi	linguistic	none	_	_	_	_	_	0-3(11)
37-6	PKP068	37	(sia)]	sia	linguistic	none	_	End=79.1	_	_	0-3(0)	0-3(11)
38-0	PKP063	38	[è	è	linguistic	none	_	Begin=78.75	_	_	_	0-1(11)
38-1	PKP063	38	quella]	quella	linguistic	none	_	_	_	_	_	0-6(11)
38-2	PKP063	38	che	che	linguistic	none	_	_	_	_	_	_
38-3	PKP063	38	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
38-4	PKP063	38	ha:	ha	linguistic	none	_	_	1x1	_	_	_
38-5	PKP063	38	gli	gli	linguistic	none	_	_	_	_	_	_
38-6	PKP063	38	altri	altri	linguistic	none	_	_	_	_	_	_
38-7	PKP063	38	tre	tre	linguistic	none	_	_	_	_	_	_
38-8	PKP063	38	fratelli	fratelli	linguistic	none	_	_	_	_	_	_
38-9	PKP063	38	rossi	rossi	linguistic	none	_	_	_	_	_	_
38-10	PKP063	38	antonio	antonio	linguistic	none	_	_	_	_	_	_
38-11	PKP063	38	ro[ssi	rossi	linguistic	none	_	_	_	_	_	1-5(542)
38-12	PKP063	38	matteo	matteo	linguistic	none	_	_	_	_	_	0-6(542)
38-13	PKP063	38	rossi]	rossi	linguistic	none	_	End=82.85	_	_	_	0-5(542)
39-0	PKP068	39	[ah	ah	linguistic	none	_	Begin=81.54	_	_	_	0-2(542)
39-1	PKP068	39	okay	okay	linguistic	none	_	_	_	_	_	0-4(542)
39-2	PKP068	39	quindi	quindi	linguistic	none	_	_	_	_	_	0-6(542)
39-3	PKP068	39	è	è	linguistic	none	_	_	_	_	_	0-1(542)
39-4	PKP068	39	proprio]	proprio	linguistic	none	_	End=82.7	_	_	_	0-7(542)
40-0	PKP067	40	[sì	sì	linguistic	none	_	Begin=81.71	_	_	_	0-2(542)
40-1	PKP067	40	sì	sì	linguistic	none	_	_	_	_	_	0-2(542)
40-2	PKP067	40	sì	sì	linguistic	none	_	_	_	_	_	0-2(542)
40-3	PKP067	40	xxx]	x	unknown	none	_	End=82.85	_	_	_	0-3(542)
41-0	PKP068	41	lei	lei	linguistic	none	_	Begin=82.916	_	_	_	_
41-1	PKP068	41	non	non	linguistic	none	_	_	_	_	_	_
41-2	PKP068	41	ho	ho	linguistic	none	_	_	_	_	_	_
41-3	PKP068	41	capito	capito	linguistic	none	_	End=83.7	_	_	_	_
42-0	PKP063	42	che	che	linguistic	none	_	Begin=83.707	_	_	_	_
42-1	PKP063	42	è	è	linguistic	none	_	_	_	_	_	_
42-2	PKP063	42	un	un	linguistic	none	_	_	_	_	_	_
42-3	PKP063	42	sacco	sacco	linguistic	none	_	_	_	_	_	_
42-4	PKP063	42	amica	amica	linguistic	none	_	_	_	_	_	_
42-5	PKP063	42	co(n)	con	linguistic	none	_	_	_	_	2-3(0)	_
42-6	PKP063	42	elena	elena	linguistic	none	_	_	_	_	_	_
42-7	PKP063	42	quella	quella	linguistic	none	_	_	_	_	_	_
42-8	PKP063	42	che	che	linguistic	none	_	_	_	_	_	_
42-9	PKP063	42	veniva	veniva	linguistic	none	_	_	_	_	_	_
42-10	PKP063	42	in	in	linguistic	none	_	_	_	_	_	_
42-11	PKP063	42	classe	classe	linguistic	none	_	_	_	_	_	_
42-12	PKP063	42	con	con	linguistic	none	_	_	_	_	_	_
42-13	PKP063	42	noi	noi	linguistic	none	_	End=86.665	_	_	_	_
43-0	PKP067	43	>comunque	comunque	linguistic	none	_	Begin=86.87	_	Fast=0-8	_	_
43-1	PKP067	43	a	a	linguistic	none	_	_	_	Fast=0-1	_	_
43-2	PKP067	43	proposito<	proposito	linguistic	none	_	_	_	Fast=0-9	_	_
43-3	PKP067	43	ho	ho	linguistic	none	_	_	_	_	_	_
43-4	PKP067	43	visto	visto	linguistic	none	_	_	_	_	_	_
43-5	PKP067	43	che	che	linguistic	none	_	_	_	_	_	_
43-6	PKP067	43	alessia	alessia	linguistic	none	_	_	_	_	_	_
43-7	PKP067	43	oggi	oggi	linguistic	none	_	_	_	_	_	_
43-8	PKP067	43	è	è	linguistic	none	_	_	_	_	_	_
43-9	PKP067	43	andata	andata	linguistic	none	_	_	_	_	_	_
43-10	PKP067	43	[in	in	linguistic	none	_	_	_	_	_	0-2(12)
43-11	PKP067	43	una]	una	linguistic	none	_	End=90.1	_	_	_	0-3(12)
44-0	PKP068	44	[a:h	ah	linguistic	none	_	Begin=89.523	0x1	_	_	0-2(?)
44-1	PKP068	44	il	il	linguistic	none	_	_	_	_	_	0-2(?)
44-2	PKP068	44	cos~]	cos~	linguistic	none	Interrupted=Yes	_	_	_	_	0-4(?)
44-3	PKP068	44	xxxxxx	x	unknown	none	_	End=91.558	_	_	_	_
45-0	PKP067	45	e:hm	ehm	linguistic	none	_	Begin=90.805	0x1	_	_	_
45-1	PKP067	45	de:	de	linguistic	none	_	_	1x1	_	_	_
45-2	PKP067	45	sì	sì	linguistic	none	_	_	_	_	_	_
45-3	PKP067	45	del	del	linguistic	none	_	_	_	_	_	_
45-4	PKP067	45	chianti	chianti	linguistic	none	_	_	_	_	_	_
45-5	PKP067	45	io	io	linguistic	none	_	_	_	_	_	_
45-6	PKP067	45	spero	spero	linguistic	none	_	_	_	_	_	_
45-7	PKP067	45	che	che	linguistic	none	_	_	_	_	_	_
45-8	PKP067	45	sia:	sia	linguistic	none	_	_	2x1	_	_	_
45-9	PKP067	45	una	una	linguistic	none	_	_	_	_	_	_
45-10	PKP067	45	delle	delle	linguistic	none	_	_	_	_	_	_
45-11	PKP067	45	nostre	nostre	linguistic	none	_	End=94.076	_	_	_	_
46-0	PKP063	46	[a::h]	ah	linguistic	none	_	Begin=94.72|End=95.513	0x2	_	_	0-2(14)
47-0	PKP068	47	[(rosa	rosa	linguistic	none	_	Begin=94.722	_	_	0-4(0)	0-4(14)
47-1	PKP068	47	è	è	linguistic	none	_	_	_	_	0-1(0)	0-1(14)
47-2	PKP068	47	d~	d~	linguistic	none	Interrupted=Yes	_	_	_	0-2(0)	0-2(14)
47-3	PKP068	47	è]	è	linguistic	none	_	_	_	_	0-1(0)	0-1(14)
47-4	PKP068	47	del	del	linguistic	none	_	_	_	_	0-3(0)	_
47-5	PKP068	47	giro)	giro	linguistic	none	_	End=95.935	_	_	0-4(0)	_
48-0	PKP067	48	vabbè	vabbè	linguistic	none	_	Begin=96.1	_	_	_	_
48-1	PKP067	48	lei	lei	linguistic	none	_	_	_	_	_	_
48-2	PKP067	48	è	è	linguistic	none	_	_	_	_	_	_
48-3	PKP067	48	del	del	linguistic	none	_	_	_	_	_	_
48-4	PKP067	48	giro	giro	linguistic	none	_	_	_	_	_	_
48-5	PKP067	48	però	però	linguistic	none	_	End=97.4	_	_	_	_
