token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
18-0	PKP039	18	mh	mh	linguistic	none	_	Begin=51.28|End=51.55	_	_	_	_
19-0	PKP039	19	poi	poi	linguistic	none	_	Begin=53.536	_	_	_	_
19-1	PKP039	19	il	il	linguistic	none	_	_	_	_	_	_
19-2	PKP039	19	sette	sette	linguistic	none	_	_	_	_	_	_
19-3	PKP039	19	chi	chi	linguistic	none	_	_	_	_	_	_
19-4	PKP039	19	gliel'	gliel'	linguistic	none	SpaceAfter=No	_	_	_	_	_
19-5	PKP039	19	ha	ha	linguistic	none	_	_	_	_	_	_
19-6	PKP039	19	dato	dato	linguistic	none	_	End=54.69	_	_	_	_
20-0	PKP041	20	ah	ah	linguistic	none	_	Begin=56.06	_	_	_	_
20-1	PKP041	20	boh	boh	linguistic	none	_	End=56.62	_	_	_	_
21-0	PKP040	21	se	se	linguistic	none	_	Begin=66.54	_	_	_	_
21-1	PKP040	21	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
21-2	PKP040	21	è	è	linguistic	none	_	_	_	_	_	_
21-3	PKP040	21	qualcuno	qualcuno	linguistic	none	_	_	_	_	_	_
21-4	PKP040	21	che:::	che	linguistic	none	_	_	2x3	_	_	_
21-5	PKP040	21	ne	ne	linguistic	none	_	_	_	_	_	_
21-6	PKP040	21	ha	ha	linguistic	none	_	_	_	_	_	_
21-7	PKP040	21	più::	più	linguistic	none	_	_	2x2	_	_	_
21-8	PKP040	21	bisogno	bisogno	linguistic	none	_	End=68.81	_	_	_	_
22-0	PKP040	22	vuoi	vuoi	linguistic	none	_	Begin=71.58	_	_	_	_
22-1	PKP040	22	il	il	linguistic	none	_	_	_	_	_	_
22-2	PKP040	22	formaggio?	formaggio	linguistic	none	Intonation=Rising	End=72.31	_	_	_	_
23-0	PKP039	23	squisita	squisita	linguistic	none	_	Begin=73.54	_	_	_	_
23-1	PKP039	23	amore	amore	linguistic	none	_	End=74.35	_	_	_	_
24-0	PKP040	24	allora	allora	linguistic	none	_	Begin=74.59	_	_	_	_
24-1	PKP040	24	siamo	siamo	linguistic	none	_	_	_	_	_	_
24-2	PKP040	24	andati	andati	linguistic	none	_	_	_	_	_	_
24-3	PKP040	24	a	a	linguistic	none	_	_	_	_	_	_
24-4	PKP040	24	fare	fare	linguistic	none	_	_	_	_	_	_
24-5	PKP040	24	un	un	linguistic	none	_	_	_	_	_	_
24-6	PKP040	24	giro	giro	linguistic	none	_	_	_	_	_	_
24-7	PKP040	24	qua::	qua	linguistic	none	_	_	2x2	_	_	_
24-8	PKP040	24	vicino	vicino	linguistic	none	_	_	_	_	_	_
24-9	PKP040	24	al	al	linguistic	none	_	_	_	_	_	_
24-10	PKP040	24	bosco.	bosco	linguistic	none	Intonation=Falling	End=78.43	_	_	_	_
25-0	PKP040	25	bello	bello	linguistic	none	_	Begin=80.6	_	_	_	_
25-1	PKP040	25	poi	poi	linguistic	none	_	_	_	_	_	_
25-2	PKP040	25	siamo	siamo	linguistic	none	_	_	_	_	_	_
25-3	PKP040	25	andati	andati	linguistic	none	_	_	_	_	_	_
25-4	PKP040	25	al	al	linguistic	none	_	_	_	_	_	_
25-5	PKP040	25	mare	mare	linguistic	none	_	End=81.99	_	_	_	_
26-0	PKP039	26	(ab)biam	abbiam	linguistic	none	_	Begin=84.07	_	_	0-2(0)	_
26-1	PKP039	26	fatto	fatto	linguistic	none	_	_	_	_	_	_
26-2	PKP039	26	una	una	linguistic	none	_	_	_	_	_	_
26-3	PKP039	26	passeggiata	passeggiata	linguistic	none	_	_	_	_	_	_
26-4	PKP039	26	sul	sul	linguistic	none	_	_	_	_	_	_
26-5	PKP039	26	bagnoasciuga	bagnoasciuga	linguistic	none	_	End=86.0	_	_	_	_
27-0	PKP040	27	sul	sul	linguistic	none	_	Begin=86.01	_	_	_	_
27-1	PKP040	27	bagnoasciuga	bagnoasciuga	linguistic	none	_	_	_	_	_	_
27-2	PKP040	27	ci	ci	linguistic	none	_	_	_	_	_	_
27-3	PKP040	27	siamo	siamo	linguistic	none	_	_	_	_	_	_
27-4	PKP040	27	seduti	seduti	linguistic	none	_	_	_	_	_	_
27-5	PKP040	27	sul	sul	linguistic	none	_	_	_	_	_	_
27-6	PKP040	27	bagnoasciuga	bagnoasciuga	linguistic	none	_	_	_	_	_	_
27-7	PKP040	27	perché	perché	linguistic	none	_	_	_	_	_	_
27-8	PKP040	27	la	la	linguistic	none	_	_	_	_	_	_
27-9	PKP040	27	sabbia::	sabbia	linguistic	none	_	_	5x2	_	_	_
27-10	PKP040	27	è	è	linguistic	none	_	_	_	_	_	_
27-11	PKP040	27	patta	patta	linguistic	none	_	End=90.973	_	_	_	_
28-0	PKP040	28	poi	poi	linguistic	none	_	Begin=91.928	_	_	_	_
28-1	PKP040	28	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
28-2	PKP040	28	è	è	linguistic	none	_	_	_	_	_	_
28-3	PKP040	28	un	un	linguistic	none	_	_	_	_	_	_
28-4	PKP040	28	baretto	baretto	linguistic	none	_	_	_	_	_	_
28-5	PKP040	28	proprio	proprio	linguistic	none	_	_	_	_	_	_
28-6	PKP040	28	sul	sul	linguistic	none	_	_	_	_	_	_
28-7	PKP040	28	mare	mare	linguistic	none	_	_	_	_	_	_
28-8	PKP040	28	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
28-9	PKP040	28	[xxxxx]	x	unknown	none	_	End=96.168	_	_	_	0-5(6)
29-0	PKP039	29	[ma::]	ma	linguistic	none	_	Begin=94.99|End=95.83	1x2	_	_	0-2(6)
30-0	PKP039	30	cinque	cinque	linguistic	none	_	Begin=98.97	_	_	_	_
30-1	PKP039	30	metri	metri	linguistic	none	_	_	_	_	_	_
30-2	PKP039	30	dal	dal	linguistic	none	_	_	_	_	_	_
30-3	PKP039	30	mare	mare	linguistic	none	_	_	_	_	_	_
30-4	PKP039	30	>da	da	linguistic	none	_	_	_	Fast=0-2	_	_
30-5	PKP039	30	là<	là	linguistic	none	_	End=100.43	_	Fast=0-2	_	_
31-0	PKP040	31	e	e	linguistic	none	_	Begin=100.73	_	_	_	_
31-1	PKP040	31	si	si	linguistic	none	_	_	_	_	_	_
31-2	PKP040	31	vedeva:	vedeva	linguistic	none	_	_	5x1	_	_	_
31-3	PKP040	31	una	una	linguistic	none	_	_	_	_	_	_
31-4	PKP040	31	nave::	nave	linguistic	none	_	_	3x2	_	_	_
31-5	PKP040	31	e	e	linguistic	none	_	_	_	_	_	_
31-6	PKP040	31	laf~	laf~	linguistic	none	Interrupted=Yes	_	_	_	_	_
31-7	PKP040	31	come	come	linguistic	none	_	_	_	_	_	_
31-8	PKP040	31	si	si	linguistic	none	_	_	_	_	_	_
31-9	PKP040	31	dice?	dice	linguistic	none	Intonation=Rising	_	_	_	_	_
31-10	PKP040	31	la	la	linguistic	none	_	_	_	_	_	_
31-11	PKP040	31	fonda?	fonda	linguistic	none	Intonation=Rising	End=105.19	_	_	_	_
32-0	PKP039	32	alla	alla	linguistic	none	_	Begin=105.33	_	_	_	_
32-1	PKP039	32	fonda	fonda	linguistic	none	_	End=106.0	_	_	_	_
33-0	PKP040	33	alla	alla	linguistic	none	_	Begin=106.54	_	_	_	_
33-1	PKP040	33	fonda	fonda	linguistic	none	_	End=107.18	_	_	_	_
34-0	PKP039	34	#non	non	linguistic	some	_	Begin=109.38	_	_	_	_
34-1	PKP039	34	che	che	linguistic	some	_	_	_	_	_	_
34-2	PKP039	34	sta	sta	linguistic	some	_	_	_	_	_	_
34-3	PKP039	34	affonda	affonda	linguistic	some	_	End=110.42	_	_	_	_
35-0	PKP041	35	((ride))	((ride))	nonverbalbehavior	none	_	Begin=111.874|End=113.25	_	_	_	_
36-0	PKP041	36	io	io	linguistic	none	_	Begin=116.42	_	_	_	_
36-1	PKP041	36	voglio	voglio	linguistic	none	_	_	_	_	_	_
36-2	PKP041	36	il	il	linguistic	none	_	_	_	_	_	_
36-3	PKP041	36	cucchiaio	cucchiaio	linguistic	none	_	_	_	_	_	_
36-4	PKP041	36	però	però	linguistic	none	_	End=117.79	_	_	_	_
37-0	PKP040	37	na	na	linguistic	none	_	Begin=117.79	_	_	_	_
37-1	PKP040	37	prendilo	prendilo	linguistic	none	_	End=118.58	_	_	_	_
38-0	PKP040	38	puoi	puoi	linguistic	none	_	Begin=119.69	_	_	_	_
38-1	PKP040	38	alzarti	alzarti	linguistic	none	_	_	_	_	_	_
38-2	PKP040	38	ne	ne	linguistic	none	_	_	_	_	_	_
38-3	PKP040	38	hai	hai	linguistic	none	_	_	_	_	_	_
38-4	PKP040	38	facoltà	facoltà	linguistic	none	_	End=121.07	_	_	_	_
39-0	PKP040	39	dev(e)	deve	linguistic	none	_	Begin=126.44	_	_	3-4(0)	_
39-1	PKP040	39	essere	essere	linguistic	none	_	_	_	_	_	_
39-2	PKP040	39	bello	bello	linguistic	none	_	_	_	_	_	_
39-3	PKP040	39	no?	no	linguistic	none	Intonation=Rising	_	_	_	_	_
39-4	PKP040	39	((riferimento_alla_tv))	((riferimento_alla_tv))	nonverbalbehavior	none	_	End=127.62	_	_	_	_
40-0	PKP041	40	l'	l'	linguistic	none	SpaceAfter=No	Begin=136.97	_	_	_	_
40-1	PKP041	40	ho	ho	linguistic	none	_	_	_	_	_	_
40-2	PKP041	40	trovata	trovata	linguistic	none	_	_	_	_	_	_
40-3	PKP041	40	la	la	linguistic	none	_	_	_	_	_	_
40-4	PKP041	40	ricetta	ricetta	linguistic	none	_	End=138.33	_	_	_	_
41-0	PKP040	41	trovata?	trovata	linguistic	none	Intonation=Rising	Begin=138.56|End=139.06	_	_	_	_
42-0	PKP041	42	ma	ma	linguistic	none	_	Begin=139.63	_	_	_	_
42-1	PKP041	42	già	già	linguistic	none	_	_	_	_	_	_
42-2	PKP041	42	ieri	ieri	linguistic	none	_	_	_	_	_	_
42-3	PKP041	42	sera	sera	linguistic	none	_	_	_	_	_	_
42-4	PKP041	42	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
42-5	PKP041	42	avevo	avevo	linguistic	none	_	End=140.85	_	_	_	_
43-0	PKP040	43	io	io	linguistic	none	_	Begin=140.85	_	_	_	_
43-1	PKP040	43	pure	pure	linguistic	none	_	_	_	_	_	_
43-2	PKP040	43	ne	ne	linguistic	none	_	_	_	_	_	_
43-3	PKP040	43	avevo	avevo	linguistic	none	_	_	_	_	_	_
43-4	PKP040	43	trovata	trovata	linguistic	none	_	_	_	_	_	_
43-5	PKP040	43	un~	un~	linguistic	none	Interrupted=Yes	_	_	_	_	_
43-6	PKP040	43	papi	papi	linguistic	none	_	_	_	_	_	_
43-7	PKP040	43	vuoi	vuoi	linguistic	none	_	_	_	_	_	_
43-8	PKP040	43	il	il	linguistic	none	_	_	_	_	_	_
43-9	PKP040	43	cucchiaio	cucchiaio	linguistic	none	_	_	_	_	_	_
43-10	PKP040	43	tu?	tu	linguistic	none	Intonation=Rising	End=143.3	_	_	_	_
44-0	PKP040	44	cos'	cos'	linguistic	none	SpaceAfter=No	Begin=164.28	_	_	_	_
44-1	PKP040	44	è?	è	linguistic	none	Intonation=Rising	_	_	_	_	_
44-2	PKP040	44	((riferimento_alla_tv))	((riferimento_alla_tv))	nonverbalbehavior	none	_	End=164.77	_	_	_	_
45-0	PKP039	45	oh	oh	linguistic	none	_	Begin=165.01	_	_	_	_
45-1	PKP039	45	ma	ma	linguistic	none	_	_	_	_	_	_
45-2	PKP039	45	i	i	linguistic	none	_	_	_	_	_	_
45-3	PKP039	45	maneskin	maneskin	linguistic	none	_	_	_	_	_	_
45-4	PKP039	45	sono	sono	linguistic	none	_	_	_	_	_	_
45-5	PKP039	45	proprio	proprio	linguistic	none	_	_	_	_	_	_
45-6	PKP039	45	giovani	giovani	linguistic	none	_	_	_	_	_	_
45-7	PKP039	45	eh	eh	linguistic	none	_	End=166.98	_	_	_	_
46-0	PKP040	46	e:h	eh	linguistic	none	_	Begin=167.481	0x1	_	_	_
46-1	PKP040	46	[quanto	quanto	linguistic	none	_	_	_	_	_	0-6(7)
46-2	PKP040	46	anna]	anna	linguistic	none	_	End=168.71	_	_	_	0-4(7)
47-0	PKP041	47	[più	più	linguistic	none	_	Begin=167.97	_	_	_	0-3(7)
47-1	PKP041	47	piccoli	piccoli	linguistic	none	_	_	_	_	_	0-7(7)
47-2	PKP041	47	di	di	linguistic	none	_	_	_	_	_	0-2(7)
47-3	PKP041	47	me	me	linguistic	none	_	_	_	_	_	0-2(7)
47-4	PKP041	47	so]no	sono	linguistic	none	_	_	_	_	_	0-2(7)
47-5	PKP041	47	[PIU	piu	linguistic	none	Volume=High	_	_	_	_	0-3(8)
47-6	PKP041	47	PICCOLI]	piccoli	linguistic	none	Volume=High	End=169.86	_	_	_	0-7(8)
48-0	PKP039	48	[non	non	linguistic	none	_	Begin=169.2	_	_	_	0-3(8)
48-1	PKP039	48	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(8)
48-2	PKP039	48	hanno	hanno	linguistic	none	_	_	_	_	_	0-5(8)
48-3	PKP039	48	ve]nt'	vent'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(8)
48-4	PKP039	48	anni	anni	linguistic	none	_	End=169.99	_	_	_	_
49-0	PKP040	49	questo	questo	linguistic	none	_	Begin=170.75	_	_	_	_
49-1	PKP040	49	qua	qua	linguistic	none	_	_	_	_	_	_
49-2	PKP040	49	roma	roma	linguistic	none	_	_	_	_	_	_
49-3	PKP040	49	eterna	eterna	linguistic	none	_	_	_	_	_	_
49-4	PKP040	49	quando	quando	linguistic	none	_	_	_	_	_	_
49-5	PKP040	49	lo	lo	linguistic	none	_	_	_	_	_	_
49-6	PKP040	49	fanno?	fanno	linguistic	none	Intonation=Rising	End=173.133	_	_	_	_
50-0	PKP040	50	già	già	linguistic	none	_	Begin=174.669	_	_	_	_
50-1	PKP040	50	lo	lo	linguistic	none	_	_	_	_	_	_
50-2	PKP040	50	stanno	stanno	linguistic	none	_	_	_	_	_	_
50-3	PKP040	50	facendo?	facendo	linguistic	none	Intonation=Rising	_	_	_	_	_
50-4	PKP040	50	((riferimento_alla_tv))	((riferimento_alla_tv))	nonverbalbehavior	none	_	End=175.569	_	_	_	_
51-0	PKP041	51	no	no	linguistic	none	_	Begin=179.66	_	_	_	_
51-1	PKP041	51	su	su	linguistic	none	_	_	_	_	_	_
51-2	PKP041	51	netlic~	netlic~	linguistic	none	Interrupted=Yes	_	_	_	_	_
51-3	PKP041	51	su	su	linguistic	none	_	_	_	_	_	_
51-4	PKP041	51	netflix	netflix	linguistic	none	_	_	_	_	_	_
51-5	PKP041	51	è	è	linguistic	none	_	_	_	_	_	_
51-6	PKP041	51	suburra	suburra	linguistic	none	_	End=182.7	_	_	_	_
52-0	PKP039	52	io	io	linguistic	none	_	Begin=182.9	_	_	_	_
52-1	PKP039	52	vidi:::	vidi	linguistic	none	_	_	3x3	_	_	_
52-2	PKP039	52	[subur]ra	suburra	linguistic	none	_	_	_	_	_	0-5(9)
52-3	PKP039	52	il	il	linguistic	none	_	_	_	_	_	_
52-4	PKP039	52	film	film	linguistic	none	_	End=185.22	_	_	_	_
53-0	PKP040	53	[no	no	linguistic	none	_	Begin=183.56	_	_	_	0-2(9)
53-1	PKP040	53	suburra	suburra	linguistic	none	_	_	_	_	_	0-7(9)
53-2	PKP040	53	x]	x	unknown	none	_	End=184.32	_	_	_	0-1(9)
54-0	PKP041	54	no	no	linguistic	none	_	Begin=185.84	_	_	_	_
54-1	PKP041	54	a	a	linguistic	none	_	_	_	_	_	_
54-2	PKP041	54	me	me	linguistic	none	_	_	_	_	_	_
54-3	PKP041	54	non	non	linguistic	none	_	_	_	_	_	_
54-4	PKP041	54	piace	piace	linguistic	none	_	_	_	_	_	_
54-5	PKP041	54	né	né	linguistic	none	_	_	_	_	_	_
54-6	PKP041	54	[suburra	suburra	linguistic	none	_	_	_	_	_	0-7(10)
54-7	PKP041	54	né	né	linguistic	none	_	_	_	_	_	0-2(10)
54-8	PKP041	54	gomorra]	gomorra	linguistic	none	_	End=188.24	_	_	_	0-7(10)
55-0	PKP040	55	[troppo	troppo	linguistic	none	_	Begin=187.11	_	_	_	0-6(10)
55-1	PKP040	55	violento]	violento	linguistic	none	_	End=187.94	_	_	_	0-8(10)
56-0	PKP040	56	che	che	linguistic	none	_	Begin=193.6	_	_	_	_
56-1	PKP040	56	poi	poi	linguistic	none	_	_	_	_	_	_
56-2	PKP040	56	secondo	secondo	linguistic	none	_	_	_	_	_	_
56-3	PKP040	56	me	me	linguistic	none	_	_	_	_	_	_
56-4	PKP040	56	sono	sono	linguistic	none	_	_	_	_	_	_
56-5	PKP040	56	apologia	apologia	linguistic	none	_	_	_	_	_	_
56-6	PKP040	56	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
56-7	PKP040	56	di	di	linguistic	none	_	_	_	_	_	_
56-8	PKP040	56	reato	reato	linguistic	none	_	End=196.367	_	_	_	_
57-0	PKP040	57	perché	perché	linguistic	none	_	Begin=202.16	_	_	_	_
57-1	PKP040	57	fai	fai	linguistic	none	_	_	_	_	_	_
57-2	PKP040	57	passare	passare	linguistic	none	_	_	_	_	_	_
57-3	PKP040	57	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
57-4	PKP040	57	il	il	linguistic	none	_	_	_	_	_	_
57-5	PKP040	57	delinquente	delinquente	linguistic	none	_	_	_	_	_	_
57-6	PKP040	57	per	per	linguistic	none	_	_	_	_	_	_
57-7	PKP040	57	quello:::	quello	linguistic	none	_	_	5x3	_	_	_
57-8	PKP040	57	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
