token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
15-2	PKP094	15	ma	ma	linguistic	none	_	_	_	_	_	_
15-3	PKP094	15	ci	ci	linguistic	none	_	_	_	_	_	_
15-4	PKP094	15	vado	vado	linguistic	none	_	_	_	_	_	_
15-5	PKP094	15	ma	ma	linguistic	none	_	_	_	_	_	_
15-6	PKP094	15	lei	lei	linguistic	none	_	_	_	_	_	_
15-7	PKP094	15	mi	mi	linguistic	none	_	_	_	_	_	_
15-8	PKP094	15	chiama:,	chiama	linguistic	none	Intonation=WeaklyRising	_	5x1	_	_	_
15-9	PKP094	15	babbo	babbo	linguistic	none	_	_	_	_	_	_
15-10	PKP094	15	forza	forza	linguistic	none	_	_	_	_	_	_
15-11	PKP094	15	arriva	arriva	linguistic	none	_	_	_	_	_	_
15-12	PKP094	15	eh,	eh	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
15-13	PKP094	15	parti	parti	linguistic	none	_	_	_	_	_	_
15-14	PKP094	15	subito	subito	linguistic	none	_	End=45.11	_	_	_	_
16-0	PKP094	16	io	io	linguistic	none	_	Begin=45.148	_	_	_	_
16-1	PKP094	16	parto	parto	linguistic	none	_	_	_	_	_	_
16-2	PKP094	16	subito	subito	linguistic	none	_	_	_	_	_	_
16-3	PKP094	16	e	e	linguistic	none	_	_	_	_	_	_
16-4	PKP094	16	poi	poi	linguistic	none	_	_	_	_	_	_
16-5	PKP094	16	sto	sto	linguistic	none	_	_	_	_	_	_
16-6	PKP094	16	lì	lì	linguistic	none	_	_	_	_	_	_
16-7	PKP094	16	ce~	ce~	linguistic	none	Interrupted=Yes	_	_	_	_	_
16-8	PKP094	16	ma	ma	linguistic	none	_	_	_	_	_	_
16-9	PKP094	16	non	non	linguistic	none	_	_	_	_	_	_
16-10	PKP094	16	sapevo	sapevo	linguistic	none	_	_	_	_	_	_
16-11	PKP094	16	che	che	linguistic	none	_	_	_	_	_	_
16-12	PKP094	16	tu	tu	linguistic	none	_	_	_	_	_	_
16-13	PKP094	16	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
16-14	PKP094	16	eri	eri	linguistic	none	_	_	_	_	_	_
16-15	PKP094	16	e	e	linguistic	none	_	End=49.528	_	_	_	_
17-0	PKP093	17	[mezz'	mezz'	linguistic	none	SpaceAfter=No	Begin=49.76	_	_	_	0-5(5)
17-1	PKP093	17	ora	ora	linguistic	none	_	_	_	_	_	0-3(5)
17-2	PKP093	17	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(5)
17-3	PKP093	17	attesa]	attesa	linguistic	none	_	End=50.784	_	_	_	0-5(5)
18-0	PKP094	18	sicché	sicché	linguistic	none	_	Begin=49.766	_	_	_	_
18-1	PKP094	18	ho	ho	linguistic	none	_	_	_	_	_	_
18-2	PKP094	18	[dovuto	dovuto	linguistic	none	_	_	_	_	_	0-6(5)
18-3	PKP094	18	(mezzo)aspettare]	mezzoaspettare	linguistic	none	_	_	_	_	0-5(0)	0-14(5)
18-4	PKP094	18	e	e	linguistic	none	_	_	_	_	_	_
18-5	PKP094	18	scusa	scusa	linguistic	none	_	_	_	_	_	_
18-6	PKP094	18	e,	e	linguistic	none	Intonation=WeaklyRising	End=51.586	_	_	_	_
19-0	PKP094	19	oltretutto	oltretutto	linguistic	none	_	Begin=53.87	_	_	_	_
19-1	PKP094	19	il	il	linguistic	none	_	_	_	_	_	_
19-2	PKP094	19	parcheggio	parcheggio	linguistic	none	_	_	_	_	_	_
19-3	PKP094	19	è	è	linguistic	none	_	_	_	_	_	_
19-4	PKP094	19	strapieno:	strapieno	linguistic	none	_	_	8x1	_	_	_
19-5	PKP094	19	[bisogna	bisogna	linguistic	none	_	_	_	_	_	0-7(?)
19-6	PKP094	19	sta~	sta~	linguistic	none	Interrupted=Yes	_	_	_	_	0-4(?)
19-7	PKP094	19	lì]	lì	linguistic	none	_	End=57.67	_	_	_	0-2(?)
20-0	PKP056	20	[eh],	eh	linguistic	none	Intonation=WeaklyRising	Begin=55.59|End=56.045	_	_	_	0-2(6)
21-0	PKP093	21	[ma	ma	linguistic	none	_	Begin=56.17	_	_	_	0-2(?)
21-1	PKP093	21	dove:]	dove	linguistic	none	_	_	3x1	_	_	0-4(?)
21-2	PKP093	21	ma	ma	linguistic	none	_	_	_	_	_	_
21-3	PKP093	21	dov'	dov'	linguistic	none	SpaceAfter=No	_	_	_	_	_
21-4	PKP093	21	è	è	linguistic	none	_	_	_	_	_	_
21-5	PKP093	21	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
21-6	PKP093	21	allenamento	allenamento	linguistic	none	_	End=60.874	_	_	_	_
22-0	PKP094	22	eh	eh	linguistic	none	_	Begin=58.08	_	_	_	_
22-1	PKP094	22	sempre	sempre	linguistic	none	_	_	_	_	_	_
22-2	PKP094	22	li:::	li	linguistic	none	_	_	1x3	_	_	_
22-3	PKP094	22	a::	a	linguistic	none	_	_	0x2	_	_	_
22-4	PKP094	22	a	a	linguistic	none	_	_	_	_	_	_
22-5	PKP094	22	[zo~	zo~	linguistic	none	Interrupted=Yes	_	_	_	_	0-3(528)
22-6	PKP094	22	(zocca)]	zocca	linguistic	none	_	End=61.357	_	_	0-5(0)	0-5(528)
23-0	PKP056	23	[oggi	oggi	linguistic	none	_	Begin=60.46	_	_	_	0-4(528)
23-1	PKP056	23	a	a	linguistic	none	_	_	_	_	_	0-1(528)
23-2	PKP056	23	zocca]	zocca	linguistic	none	_	_	_	_	_	0-5(528)
23-3	PKP056	23	oggi	oggi	linguistic	none	_	_	_	_	_	_
23-4	PKP056	23	ho	ho	linguistic	none	_	_	_	_	_	_
23-5	PKP056	23	visto	visto	linguistic	none	_	_	_	_	_	_
23-6	PKP056	23	un	un	linguistic	none	_	_	_	_	_	_
23-7	PKP056	23	v[ideo:]	video	linguistic	none	_	End=62.9	4x1	_	_	1-5(8)
24-0	PKP093	24	[ma	ma	linguistic	none	_	Begin=62.035	_	_	_	0-2(8)
24-1	PKP093	24	scusa]	scusa	linguistic	none	_	_	_	_	_	0-5(8)
24-2	PKP093	24	eh	eh	linguistic	none	_	_	_	_	_	_
24-3	PKP093	24	ma	ma	linguistic	none	_	_	_	_	_	_
24-4	PKP093	24	perché	perché	linguistic	none	_	_	_	_	_	_
24-5	PKP093	24	non	non	linguistic	none	_	_	_	_	_	_
24-6	PKP093	24	può	può	linguistic	none	_	_	_	_	_	_
24-7	PKP093	24	venire	venire	linguistic	none	_	_	_	_	_	_
24-8	PKP093	24	da	da	linguistic	none	_	_	_	_	_	_
24-9	PKP093	24	sola	sola	linguistic	none	_	End=64.04	_	_	_	_
25-0	PKP094	25	no	no	linguistic	none	_	Begin=64.629	_	_	_	_
25-1	PKP094	25	dai	dai	linguistic	none	_	_	_	_	_	_
25-2	PKP094	25	ora	ora	linguistic	none	_	_	_	_	_	_
25-3	PKP094	25	[la	la	linguistic	none	_	_	_	_	_	0-2(9)
25-4	PKP094	25	sera	sera	linguistic	none	_	_	_	_	_	0-4(9)
25-5	PKP094	25	così]	così	linguistic	none	_	_	_	_	_	0-4(9)
25-6	PKP094	25	nce~	nce~	linguistic	none	Interrupted=Yes	_	_	_	_	_
25-7	PKP094	25	vien	vien	linguistic	none	_	_	_	_	_	_
25-8	PKP094	25	de:	de	linguistic	none	_	_	1x1	_	_	_
25-9	PKP094	25	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
25-10	PKP094	25	es~	es~	linguistic	none	Interrupted=Yes	_	_	_	_	_
25-11	PKP094	25	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
25-12	PKP094	25	estate	estate	linguistic	none	_	_	_	_	_	_
25-13	PKP094	25	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	2-3(10)
25-14	PKP094	25	[a	a	linguistic	none	_	_	_	_	_	0-1(10)
25-15	PKP094	25	piedi]	piedi	linguistic	none	_	_	_	_	_	0-4(10)
25-16	PKP094	25	e	e	linguistic	none	_	_	_	_	_	_
25-17	PKP094	25	lo	lo	linguistic	none	_	_	_	_	_	_
25-18	PKP094	25	so	so	linguistic	none	_	End=69.59	_	_	_	_
26-0	PKP056	26	[ora	ora	linguistic	none	_	Begin=64.91	_	_	_	0-3(9)
26-1	PKP056	26	è	è	linguistic	none	_	_	_	_	_	0-1(9)
26-2	PKP056	26	buio]	buio	linguistic	none	_	End=66.107	_	_	_	0-4(9)
27-0	PKP093	27	[sì	sì	linguistic	none	_	Begin=67.866	_	_	_	0-2(10)
27-1	PKP093	27	va	va	linguistic	none	_	_	_	_	_	0-2(10)
27-2	PKP093	27	bene]	bene	linguistic	none	_	End=68.535	_	_	_	0-4(10)
28-0	PKP093	28	[ma	ma	linguistic	none	_	Begin=69.802	_	_	_	0-2(11)
28-1	PKP093	28	che	che	linguistic	none	_	_	_	_	_	0-3(11)
28-2	PKP093	28	senso	senso	linguistic	none	_	_	_	_	_	0-5(11)
28-3	PKP093	28	ha]	ha	linguistic	none	_	End=70.98	_	_	_	0-2(11)
29-0	PKP094	29	[quelle	quelle	linguistic	none	_	Begin=69.916	_	_	_	0-6(11)
29-1	PKP094	29	altre	altre	linguistic	none	_	_	_	_	_	0-5(11)
29-2	PKP094	29	sue]	sue	linguistic	none	_	_	_	_	_	0-3(11)
29-3	PKP094	29	amiche:	amiche	linguistic	none	_	_	5x1	_	_	_
29-4	PKP094	29	vanno	vanno	linguistic	none	_	_	_	_	_	_
29-5	PKP094	29	a	a	linguistic	none	_	_	_	_	_	_
29-6	PKP094	29	piedi	piedi	linguistic	none	_	_	_	_	_	_
29-7	PKP094	29	lei	lei	linguistic	none	_	_	_	_	_	_
29-8	PKP094	29	non	non	linguistic	none	_	_	_	_	_	_
29-9	PKP094	29	ci	ci	linguistic	none	_	_	_	_	_	_
29-10	PKP094	29	vuol	vuol	linguistic	none	_	_	_	_	_	_
29-11	PKP094	29	venire	venire	linguistic	none	_	End=72.796	_	_	_	_
30-0	PKP094	30	[e::]	e	linguistic	none	_	Begin=73.265	0x2	_	_	0-1(13)
30-1	PKP094	30	non	non	linguistic	none	_	_	_	_	_	_
30-2	PKP094	30	ci	ci	linguistic	none	_	_	_	_	_	_
30-3	PKP094	30	piac~	piac~	linguistic	none	Interrupted=Yes	_	_	_	_	_
30-4	PKP094	30	non	non	linguistic	none	_	_	_	_	_	_
30-5	PKP094	30	ci	ci	linguistic	none	_	_	_	_	_	_
30-6	PKP094	30	va	va	linguistic	none	_	_	_	_	_	_
30-7	PKP094	30	neanche	neanche	linguistic	none	_	_	_	_	_	_
30-8	PKP094	30	il	il	linguistic	none	_	_	_	_	_	_
30-9	PKP094	30	pomeriggio	pomeriggio	linguistic	none	_	_	_	_	_	_
30-10	PKP094	30	figura[ti	figurati	linguistic	none	_	_	_	_	_	6-8(12)
30-11	PKP094	30	se	se	linguistic	none	_	_	_	_	_	0-2(12)
30-12	PKP094	30	o]ra	ora	linguistic	none	_	End=77.715	_	_	_	0-1(12)
31-0	PKP056	31	[è	è	linguistic	none	_	Begin=73.61	_	_	_	0-1(13)
31-1	PKP056	31	una	una	linguistic	none	_	_	_	_	_	0-3(13)
31-2	PKP056	31	contessa]	contessa	linguistic	none	_	End=74.69	_	_	_	0-8(13)
32-0	PKP093	32	[sì	sì	linguistic	none	_	Begin=76.928	_	_	_	0-2(12)
32-1	PKP093	32	ma]	ma	linguistic	none	_	End=77.49	_	_	_	0-2(12)
33-0	PKP094	33	ora	ora	linguistic	none	_	Begin=77.855	_	_	_	_
33-1	PKP094	33	la	la	linguistic	none	_	_	_	_	_	_
33-2	PKP094	33	sera	sera	linguistic	none	_	_	_	_	_	_
33-3	PKP094	33	fa	fa	linguistic	none	_	_	_	_	_	_
33-4	PKP094	33	bene	bene	linguistic	none	_	_	_	_	_	_
33-5	PKP094	33	a	a	linguistic	none	_	_	_	_	_	_
33-6	PKP094	33	torna~	torna~	linguistic	none	Interrupted=Yes	_	_	_	_	_
33-7	PKP094	33	[da	da	linguistic	none	_	_	_	_	_	0-2(14)
33-8	PKP094	33	sola	sola	linguistic	none	_	_	_	_	_	0-4(14)
33-9	PKP094	33	eh]	eh	linguistic	none	_	End=79.915	_	_	_	0-2(14)
34-0	PKP056	34	[la	la	linguistic	none	_	Begin=78.949	_	_	_	0-2(14)
34-1	PKP056	34	sera	sera	linguistic	none	_	_	_	_	_	0-4(14)
34-2	PKP056	34	dai]	dai	linguistic	none	_	End=80.112	_	_	_	0-3(14)
35-0	PKP093	35	[ma	ma	linguistic	none	_	Begin=80.225	_	_	_	0-2(15)
35-1	PKP093	35	la	la	linguistic	none	_	_	_	_	_	0-2(15)
35-2	PKP093	35	sera	sera	linguistic	none	_	_	_	_	_	0-4(15)
35-3	PKP093	35	poi	poi	linguistic	none	_	_	_	_	_	0-3(15)
35-4	PKP093	35	chi	chi	linguistic	none	_	_	_	_	_	0-3(15)
35-5	PKP093	35	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(15)
35-6	PKP093	35	è]	è	linguistic	none	_	End=81.169	_	_	_	0-1(15)
36-0	PKP094	36	[vado	vado	linguistic	none	_	Begin=80.49	_	_	_	0-4(?)
36-1	PKP094	36	volentieri	volentieri	linguistic	none	_	_	_	_	_	0-10(?)
36-2	PKP094	36	a	a	linguistic	none	_	_	_	_	_	0-1(?)
36-3	PKP094	36	prenderla	prenderla	linguistic	none	_	_	_	_	_	0-9(?)
36-4	PKP094	36	°però	però	linguistic	none	Volume=Low	_	_	_	_	0-4(?)
36-5	PKP094	36	eh:°]	eh	linguistic	none	Volume=Low	End=83.07	1x1	_	_	0-2(?)
37-0	PKP056	37	[eh	eh	linguistic	none	_	Begin=81.618	_	_	_	0-2(16)
37-1	PKP056	37	beh	beh	linguistic	none	_	_	_	_	_	0-3(16)
37-2	PKP056	37	nsomma	nsomma	linguistic	none	_	_	_	_	_	0-6(16)
37-3	PKP056	37	dai]	dai	linguistic	none	_	End=82.996	_	_	_	0-3(16)
38-0	PKP094	38	no	no	linguistic	none	_	Begin=83.741	_	_	_	_
38-1	PKP094	38	comunque	comunque	linguistic	none	_	_	_	_	_	_
38-2	PKP094	38	va	va	linguistic	none	_	_	_	_	_	_
38-3	PKP094	38	bene	bene	linguistic	none	_	_	_	_	_	_
38-4	PKP094	38	quella	quella	linguistic	none	_	_	_	_	_	_
38-5	PKP094	38	è	è	linguistic	none	_	_	_	_	_	_
38-6	PKP094	38	x	x	unknown	none	_	End=85.201	_	_	_	_
39-0	PKP094	39	ma	ma	linguistic	none	_	Begin=85.506	_	_	_	_
39-1	PKP094	39	non	non	linguistic	none	_	_	_	_	_	_
39-2	PKP094	39	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
39-3	PKP094	39	andava	andava	linguistic	none	_	_	_	_	_	_
39-4	PKP094	39	[neanche	neanche	linguistic	none	_	_	_	_	_	0-7(17)
39-5	PKP094	39	quest'	quest'	linguistic	none	SpaceAfter=No	_	_	_	_	0-6(17)
39-6	PKP094	39	estate	estate	linguistic	none	_	_	_	_	_	0-6(17)
39-7	PKP094	39	col]	col	linguistic	none	_	_	_	_	_	0-2(17)
39-8	PKP094	39	pieno	pieno	linguistic	none	_	_	_	_	_	_
39-9	PKP094	39	sole	sole	linguistic	none	_	_	_	_	_	_
39-10	PKP094	39	eh:	eh	linguistic	none	_	End=89.256	1x1	_	_	_
40-0	PKP093	40	[eh	eh	linguistic	none	_	Begin=86.182	_	_	_	0-2(17)
40-1	PKP093	40	so	so	linguistic	none	_	_	_	_	_	0-2(17)
40-2	PKP093	40	non	non	linguistic	none	_	_	_	_	_	0-3(17)
40-3	PKP093	40	è	è	linguistic	none	_	_	_	_	_	0-1(17)
40-4	PKP093	40	mica	mica	linguistic	none	_	_	_	_	_	0-4(17)
40-5	PKP093	40	il	il	linguistic	none	_	_	_	_	_	0-2(17)
40-6	PKP093	40	bronx]	bronx	linguistic	none	_	End=88.336	_	_	_	0-5(17)
41-0	PKP094	41	ecco	ecco	linguistic	none	_	Begin=89.35	_	_	_	_
41-1	PKP094	41	quindi	quindi	linguistic	none	_	_	_	_	_	_
41-2	PKP094	41	figurati	figurati	linguistic	none	_	_	_	_	_	_
41-3	PKP094	41	se	se	linguistic	none	_	_	_	_	_	_
41-4	PKP094	41	ci	ci	linguistic	none	_	_	_	_	_	_
41-5	PKP094	41	va	va	linguistic	none	_	_	_	_	_	_
41-6	PKP094	41	ora	ora	linguistic	none	_	_	_	_	_	_
41-7	PKP094	41	ora	ora	linguistic	none	_	_	_	_	_	_
41-8	PKP094	41	nci	nci	linguistic	none	_	_	_	_	_	_
41-9	PKP094	41	(va)	va	linguistic	none	_	_	_	_	0-2(0)	_
41-10	PKP094	41	non	non	linguistic	none	_	_	_	_	_	_
41-11	PKP094	41	torna	torna	linguistic	none	_	_	_	_	_	_
41-12	PKP094	41	da	da	linguistic	none	_	_	_	_	_	_
41-13	PKP094	41	sola	sola	linguistic	none	_	_	_	_	_	_
41-14	PKP094	41	nem[meno:	nemmeno	linguistic	none	_	_	6x1	_	_	3-7(18)
41-15	PKP094	41	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(18)
41-16	PKP094	41	se	se	linguistic	none	_	_	_	_	_	0-2(18)
41-17	PKP094	41	la	la	linguistic	none	_	_	_	_	_	0-2(18)
41-18	PKP094	41	paghi]	paghi	linguistic	none	_	End=94.732	_	_	_	0-5(18)
42-0	PKP093	42	[sì	sì	linguistic	none	_	Begin=92.942	_	_	_	0-2(18)
42-1	PKP093	42	ma	ma	linguistic	none	_	_	_	_	_	0-2(18)
42-2	PKP093	42	io	io	linguistic	none	_	_	_	_	_	0-2(18)
42-3	PKP093	42	gli	gli	linguistic	none	_	_	_	_	_	0-3(18)
42-4	PKP093	42	dicevo	dicevo	linguistic	none	_	_	_	_	_	0-6(18)
42-5	PKP093	42	ascolta]	ascolta	linguistic	none	_	_	_	_	_	0-7(18)
42-6	PKP093	42	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
42-7	PKP093	42	vai	vai	linguistic	none	_	_	_	_	_	_
42-8	PKP093	42	a	a	linguistic	none	_	_	_	_	_	_
42-9	PKP093	42	piedi	piedi	linguistic	none	_	_	_	_	_	_
42-10	PKP093	42	e	e	linguistic	none	_	_	_	_	_	_
42-11	PKP093	42	non	non	linguistic	none	_	_	_	_	_	_
42-12	PKP093	42	rompere	rompere	linguistic	none	_	_	_	_	_	_
42-13	PKP093	42	le	le	linguistic	none	_	_	_	_	_	_
