token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
42-1	PKP025	42	so]	so	linguistic	none	_	End=106.437	_	_	_	0-2(7)
43-0	PKP025	43	>però<	però	linguistic	none	_	Begin=107.806	_	Fast=0-4	_	_
43-1	PKP025	43	vanno	vanno	linguistic	none	_	_	_	_	_	_
43-2	PKP025	43	lì	lì	linguistic	none	_	End=108.411	_	_	_	_
44-0	PKP025	44	oppure	oppure	linguistic	none	_	Begin=109.296	_	_	_	_
44-1	PKP025	44	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
44-2	PKP025	44	è	è	linguistic	none	_	_	_	_	_	_
44-3	PKP025	44	lunedì	lunedì	linguistic	none	_	End=110.625	_	_	_	_
45-0	PKP025	45	lunedì:	lunedì	linguistic	none	_	Begin=112.505	5x1	_	_	_
45-1	PKP025	45	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
45-2	PKP025	45	che	che	linguistic	none	_	_	_	_	_	_
45-3	PKP025	45	è	è	linguistic	none	_	_	_	_	_	_
45-4	PKP025	45	proprio	proprio	linguistic	none	_	_	_	_	_	_
45-5	PKP025	45	>carnevale	carnevale	linguistic	none	_	_	_	Fast=0-9	_	_
45-6	PKP025	45	no<?	no	linguistic	none	Intonation=Rising	End=114.64	_	Fast=0-2	_	_
46-0	PKP026	46	martedì	martedì	linguistic	none	_	Begin=114.924	_	_	_	_
46-1	PKP026	46	è	è	linguistic	none	_	_	_	_	_	_
46-2	PKP026	46	il	il	linguistic	none	_	_	_	_	_	_
46-3	PKP026	46	giorno	giorno	linguistic	none	_	_	_	_	_	_
46-4	PKP026	46	di	di	linguistic	none	_	_	_	_	_	_
46-5	PKP026	46	carnevale	carnevale	linguistic	none	_	_	_	_	_	_
46-6	PKP026	46	lunedì	lunedì	linguistic	none	_	_	_	_	_	_
46-7	PKP026	46	è	è	linguistic	none	_	_	_	_	_	_
46-8	PKP026	46	la	la	linguistic	none	_	_	_	_	_	_
46-9	PKP026	46	sera	sera	linguistic	none	_	_	_	_	_	_
46-10	PKP026	46	prima	prima	linguistic	none	_	End=117.693	_	_	_	_
47-0	PKP025	47	eh	eh	linguistic	none	_	Begin=120.96|End=121.12	_	_	_	_
48-0	PKP025	48	tanto	tanto	linguistic	none	_	Begin=122.113	_	_	_	_
48-1	PKP025	48	io	io	linguistic	none	_	_	_	_	_	_
48-2	PKP025	48	sabato	sabato	linguistic	none	_	_	_	_	_	_
48-3	PKP025	48	non	non	linguistic	none	_	_	_	_	_	_
48-4	PKP025	48	è	è	linguistic	none	_	_	_	_	_	_
48-5	PKP025	48	che:	che	linguistic	none	_	_	2x1	_	_	_
48-6	PKP025	48	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
48-7	PKP025	48	posso	posso	linguistic	none	_	_	_	_	_	_
48-8	PKP025	48	fa'	fa'	linguistic	none	Truncated=Yes	_	_	_	_	_
48-9	PKP025	48	tardi	tardi	linguistic	none	_	End=125.502	_	_	_	_
49-0	PKP025	49	BOH	boh	linguistic	none	Volume=High	Begin=129.41|End=129.737	_	_	_	_
50-0	PKP026	50	vabbè	vabbè	linguistic	none	_	Begin=130.086	_	_	_	_
50-1	PKP026	50	mica	mica	linguistic	none	_	_	_	_	_	_
50-2	PKP026	50	devi	devi	linguistic	none	_	_	_	_	_	_
50-3	PKP026	50	far	far	linguistic	none	_	_	_	_	_	_
50-4	PKP026	50	le	le	linguistic	none	_	_	_	_	_	_
50-5	PKP026	50	cinque	cinque	linguistic	none	_	_	_	_	_	_
50-6	PKP026	50	del	del	linguistic	none	_	_	_	_	_	_
50-7	PKP026	50	mattino	mattino	linguistic	none	_	_	_	_	_	_
50-8	PKP026	50	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
50-9	PKP026	50	è	è	linguistic	none	_	_	_	_	_	_
50-10	PKP026	50	bello	bello	linguistic	none	_	_	_	_	_	_
50-11	PKP026	50	anche	anche	linguistic	none	_	_	_	_	_	_
50-12	PKP026	50	una	una	linguistic	none	_	_	_	_	_	_
50-13	PKP026	50	serata:::	serata	linguistic	none	_	_	5x3	_	_	_
50-14	PKP026	50	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
50-15	PKP026	50	così	così	linguistic	none	_	_	_	_	_	_
50-16	PKP026	50	un	un	linguistic	none	_	_	_	_	_	_
50-17	PKP026	50	po'	po'	linguistic	none	_	_	_	_	_	_
50-18	PKP026	50	allegra	allegra	linguistic	none	_	_	_	_	_	_
50-19	PKP026	50	con	con	linguistic	none	_	_	_	_	_	_
50-20	PKP026	50	un	un	linguistic	none	_	_	_	_	_	_
50-21	PKP026	50	po'	po'	linguistic	none	_	_	_	_	_	_
50-22	PKP026	50	di	di	linguistic	none	_	_	_	_	_	_
50-23	PKP026	50	mu:sica	musica	linguistic	none	_	End=137.382	1x1	_	_	_
51-0	PKP026	51	(eh)	eh	linguistic	none	_	Begin=138.232|End=138.55	_	_	0-2(0)	_
52-0	PKP025	52	ma	ma	linguistic	none	_	Begin=138.794	_	_	_	_
52-1	PKP025	52	per	per	linguistic	none	_	_	_	_	_	_
52-2	PKP025	52	noi	noi	linguistic	none	_	_	_	_	_	_
52-3	PKP025	52	chissà	chissà	linguistic	none	_	End=140.227	_	_	_	_
53-0	PKP026	53	eh	eh	linguistic	none	_	Begin=140.227|End=140.555	_	_	_	_
54-0	PKP025	54	eh	eh	linguistic	none	_	Begin=141.071|End=141.4	_	_	_	_
55-0	PKP025	55	al	al	linguistic	none	_	Begin=142.375	_	_	_	_
55-1	PKP025	55	miù	miù	linguistic	none	_	End=142.89	_	_	_	_
56-0	PKP025	56	oppure	oppure	linguistic	none	_	Begin=145.63	_	_	_	_
56-1	PKP025	56	tipo	tipo	linguistic	none	_	_	_	_	_	_
56-2	PKP025	56	il	il	linguistic	none	_	_	_	_	_	_
56-3	PKP025	56	pa:radise	paradise	linguistic	none	_	End=147.25	1x1	_	_	_
57-0	PKP026	57	eh	eh	linguistic	none	_	Begin=149.26	_	_	_	_
57-1	PKP026	57	ma	ma	linguistic	none	_	_	_	_	_	_
57-2	PKP026	57	là:	là	linguistic	none	_	_	1x1	_	_	_
57-3	PKP026	57	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
57-4	PKP026	57	c~	c~	linguistic	none	Interrupted=Yes	_	_	_	_	_
57-5	PKP026	57	vogli~	vogli~	linguistic	none	Interrupted=Yes	_	_	_	_	_
57-6	PKP026	57	ci	ci	linguistic	none	_	_	_	_	_	_
57-7	PKP026	57	vuole	vuole	linguistic	none	_	_	_	_	_	_
57-8	PKP026	57	più	più	linguistic	none	_	_	_	_	_	_
57-9	PKP026	57	di	di	linguistic	none	_	_	_	_	_	_
57-10	PKP026	57	mezz'	mezz'	linguistic	none	SpaceAfter=No	_	_	_	_	_
57-11	PKP026	57	ora	ora	linguistic	none	_	_	_	_	_	_
57-12	PKP026	57	di	di	linguistic	none	_	_	_	_	_	_
57-13	PKP026	57	strada	strada	linguistic	none	_	End=152.65	_	_	_	_
58-0	PKP025	58	vabbè	vabbè	linguistic	none	_	Begin=153.425|End=153.73	_	_	_	_
59-0	PKP026	59	anche	anche	linguistic	none	_	Begin=153.743	_	_	_	_
59-1	PKP026	59	per	per	linguistic	none	_	_	_	_	_	_
59-2	PKP026	59	tornare	tornare	linguistic	none	_	_	_	_	_	_
59-3	PKP026	59	d[opo	dopo	linguistic	none	_	_	_	_	_	1-4(8)
59-4	PKP026	59	è::]	è	linguistic	none	_	End=155.74	0x2	_	_	0-1(8)
60-0	PKP025	60	[vai	vai	linguistic	none	_	Begin=154.856	_	_	_	0-3(8)
60-1	PKP025	60	a	a	linguistic	none	_	_	_	_	_	0-1(8)
60-2	PKP025	60	cena:::]	cena	linguistic	none	_	_	3x3	_	_	0-4(8)
60-3	PKP025	60	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
60-4	PKP025	60	una	una	linguistic	none	_	_	_	_	_	_
60-5	PKP025	60	sei	sei	linguistic	none	_	_	_	_	_	_
60-6	PKP025	60	a	a	linguistic	none	_	_	_	_	_	_
60-7	PKP025	60	casa	casa	linguistic	none	_	End=157.02	_	_	_	_
61-0	PKP025	61	le	le	linguistic	none	_	Begin=157.758	_	_	_	_
61-1	PKP025	61	due	due	linguistic	none	_	End=158.33	_	_	_	_
62-0	PKP025	62	io	io	linguistic	none	_	Begin=159.66	_	_	_	_
62-1	PKP025	62	non	non	linguistic	none	_	_	_	_	_	_
62-2	PKP025	62	so	so	linguistic	none	_	_	_	_	_	_
62-3	PKP025	62	a	a	linguistic	none	_	_	_	_	_	_
62-4	PKP025	62	che	che	linguistic	none	_	_	_	_	_	_
62-5	PKP025	62	ora	ora	linguistic	none	_	_	_	_	_	_
62-6	PKP025	62	è	è	linguistic	none	_	_	_	_	_	_
62-7	PKP025	62	perché	perché	linguistic	none	_	_	_	_	_	_
62-8	PKP025	62	non	non	linguistic	none	_	_	_	_	_	_
62-9	PKP025	62	è	è	linguistic	none	_	_	_	_	_	_
62-10	PKP025	62	in	in	linguistic	none	_	_	_	_	_	_
62-11	PKP025	62	chiesa	chiesa	linguistic	none	_	End=161.7	_	_	_	_
63-0	PKP026	63	>°bisogna°<	bisogna	linguistic	none	Volume=Low	Begin=164.221	_	Fast=0-7	_	_
63-1	PKP026	63	che	che	linguistic	none	_	_	_	_	_	_
63-2	PKP026	63	ti	ti	linguistic	none	_	_	_	_	_	_
63-3	PKP026	63	infor[mi	informi	linguistic	none	_	_	_	_	_	5-7(9)
63-4	PKP026	63	per	per	linguistic	none	_	_	_	_	_	0-3(9)
63-5	PKP026	63	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(9)
63-6	PKP026	63	orario	orario	linguistic	none	_	_	_	_	_	0-6(9)
63-7	PKP026	63	allora]	allora	linguistic	none	_	End=166.405	_	_	_	0-6(9)
64-0	PKP025	64	[al	al	linguistic	none	_	Begin=165.098	_	_	_	0-2(9)
64-1	PKP025	64	comune	comune	linguistic	none	_	_	_	_	_	0-6(9)
64-2	PKP025	64	poi	poi	linguistic	none	_	_	_	_	_	0-3(9)
64-3	PKP025	64	non	non	linguistic	none	_	_	_	_	_	0-3(9)
64-4	PKP025	64	so	so	linguistic	none	_	_	_	_	_	0-2(9)
64-5	PKP025	64	n]eanche	neanche	linguistic	none	_	_	_	_	_	0-1(9)
64-6	PKP025	64	se:	se	linguistic	none	_	_	1x1	_	_	_
64-7	PKP025	64	la	la	linguistic	none	_	_	_	_	_	_
64-8	PKP025	64	gente	gente	linguistic	none	_	_	_	_	_	_
64-9	PKP025	64	ci	ci	linguistic	none	_	_	_	_	_	_
64-10	PKP025	64	può	può	linguistic	none	_	_	_	_	_	_
64-11	PKP025	64	andà.	andà	linguistic	none	Intonation=Falling	End=168.1	_	_	_	_
65-0	PKP026	65	CERto	certo	linguistic	none	Volume=High	Begin=169.219|End=170.02	_	_	_	_
66-0	PKP026	66	col	col	linguistic	none	_	Begin=171.615	_	_	_	_
66-1	PKP026	66	di[stanziame:nto]	distanziamento	linguistic	none	_	End=173.056	10x1	_	_	2-14(10)
