token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP048	0	madonna	madonna	linguistic	none	_	Begin=0.85	_	_	_	_
0-1	PKP048	0	sto	sto	linguistic	none	_	_	_	_	_	_
0-2	PKP048	0	diventa~	diventa~	linguistic	none	Interrupted=Yes	_	_	_	_	_
0-3	PKP048	0	sto	sto	linguistic	none	_	_	_	_	_	_
0-4	PKP048	0	diventando	diventando	linguistic	none	_	_	_	_	_	_
0-5	PKP048	0	una	una	linguistic	none	_	_	_	_	_	_
0-6	PKP048	0	lagna	lagna	linguistic	none	_	End=2.93	_	_	_	_
1-0	PKP040	1	no	no	linguistic	none	_	Begin=3.36	_	_	_	_
1-1	PKP040	1	no	no	linguistic	none	_	_	_	_	_	_
1-2	PKP040	1	è	è	linguistic	none	_	End=3.97	_	_	_	_
2-0	PKP040	2	è	è	linguistic	none	_	Begin=4.27	_	_	_	_
2-1	PKP040	2	co[sì]	così	linguistic	none	_	End=4.713	_	_	_	2-4(0)
3-0	PKP048	3	[ah	ah	linguistic	none	_	Begin=4.464	_	_	_	0-2(0)
3-1	PKP048	3	vabbè]	vabbè	linguistic	none	_	_	_	_	_	0-5(0)
3-2	PKP048	3	meno	meno	linguistic	none	_	_	_	_	_	_
3-3	PKP048	3	male	male	linguistic	none	_	_	_	_	_	_
3-4	PKP048	3	son	son	linguistic	none	_	_	_	_	_	_
3-5	PKP048	3	contenta	contenta	linguistic	none	_	_	_	_	_	_
3-6	PKP048	3	allora	allora	linguistic	none	_	End=6.3	_	_	_	_
4-0	PKP040	4	tieni	tieni	linguistic	none	_	Begin=8.94|End=9.28	_	_	_	_
5-0	PKP040	5	papi	papi	linguistic	none	_	Begin=11.333	_	_	_	_
5-1	PKP040	5	il	il	linguistic	none	_	_	_	_	_	_
5-2	PKP040	5	tuo	tuo	linguistic	none	_	_	_	_	_	_
5-3	PKP040	5	piatto	piatto	linguistic	none	_	End=12.333	_	_	_	_
6-0	PKP048	6	laura	laura	linguistic	none	_	Begin=14.338	_	_	_	_
6-1	PKP048	6	tu	tu	linguistic	none	_	_	_	_	_	_
6-2	PKP048	6	vuoi	vuoi	linguistic	none	_	_	_	_	_	_
6-3	PKP048	6	qua?	qua	linguistic	none	Intonation=Rising	_	_	_	_	_
6-4	PKP048	6	prima	prima	linguistic	none	_	_	_	_	_	_
6-5	PKP048	6	che	che	linguistic	none	_	_	_	_	_	_
6-6	PKP048	6	lo	lo	linguistic	none	_	_	_	_	_	_
6-7	PKP048	6	chiudo?	chiudo	linguistic	none	Intonation=Rising	End=16.56	_	_	_	_
7-0	PKP041	7	sì	sì	linguistic	none	_	Begin=16.58|End=16.87	_	_	_	_
8-0	PKP048	8	o	o	linguistic	none	_	Begin=16.88	_	_	_	_
8-1	PKP048	8	pec[ori:no	pecorino	linguistic	none	_	_	5x1	_	_	3-8(211)
8-2	PKP048	8	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(211)
8-3	PKP048	8	è	è	linguistic	none	_	_	_	_	_	0-1(211)
8-4	PKP048	8	anche	anche	linguistic	none	_	_	_	_	_	0-5(211)
8-5	PKP048	8	il	il	linguistic	none	_	_	_	_	_	0-2(211)
8-6	PKP048	8	pecorino	pecorino	linguistic	none	_	_	_	_	_	0-8(211)
8-7	PKP048	8	eh]	eh	linguistic	none	_	End=18.71	_	_	_	0-2(211)
9-0	PKP040	9	[scusa	scusa	linguistic	none	_	Begin=17.33	_	_	_	0-5(211)
9-1	PKP040	9	che	che	linguistic	none	_	_	_	_	_	0-3(211)
9-2	PKP040	9	ti	ti	linguistic	none	_	_	_	_	_	0-2(211)
9-3	PKP040	9	passo	passo	linguistic	none	_	_	_	_	_	0-5(211)
9-4	PKP040	9	davanti]	davanti	linguistic	none	_	End=18.62	_	_	_	0-7(211)
10-0	PKP041	10	[no]	no	linguistic	none	_	Begin=18.465	_	_	_	0-2(211)
10-1	PKP041	10	no	no	linguistic	none	_	_	_	_	_	_
10-2	PKP041	10	no	no	linguistic	none	_	End=19.06	_	_	_	_
11-0	PKP048	11	certo	certo	linguistic	none	_	Begin=21.25	_	_	_	_
11-1	PKP048	11	che	che	linguistic	none	_	_	_	_	_	_
11-2	PKP048	11	(d~	d~	linguistic	none	Interrupted=Yes	_	_	_	0-2(0)	_
11-3	PKP048	11	devo)	devo	linguistic	none	_	_	_	_	0-4(0)	_
11-4	PKP048	11	vedere	vedere	linguistic	none	_	_	_	_	_	_
11-5	PKP048	11	quella	quella	linguistic	none	_	_	_	_	_	_
11-6	PKP048	11	caciottina	caciottina	linguistic	none	_	_	_	_	_	_
11-7	PKP048	11	che	che	linguistic	none	_	_	_	_	_	_
11-8	PKP048	11	m'	m'	linguistic	none	SpaceAfter=No	_	_	_	_	_
11-9	PKP048	11	ha	ha	linguistic	none	_	_	_	_	_	_
11-10	PKP048	11	portato	portato	linguistic	none	_	_	_	_	_	_
11-11	PKP048	11	paolo	paolo	linguistic	none	_	_	_	_	_	_
11-12	PKP048	11	devo	devo	linguistic	none	_	_	_	_	_	_
11-13	PKP048	11	ancora	ancora	linguistic	none	_	_	_	_	_	_
11-14	PKP048	11	farla	farla	linguistic	none	_	End=25.7	_	_	_	_
12-0	PKP040	12	noi	noi	linguistic	none	_	Begin=27.606	_	_	_	_
12-1	PKP040	12	ce	ce	linguistic	none	_	_	_	_	_	_
12-2	PKP040	12	la	la	linguistic	none	_	_	_	_	_	_
12-3	PKP040	12	siamo	siamo	linguistic	none	_	_	_	_	_	_
12-4	PKP040	12	mangia[ta]	mangiata	linguistic	none	_	End=28.8	_	_	_	6-8(1)
13-0	PKP048	13	[l'	l'	linguistic	none	SpaceAfter=No	Begin=28.6	_	_	_	0-2(1)
13-1	PKP048	13	a]vete	avete	linguistic	none	_	_	_	_	_	0-1(1)
13-2	PKP048	13	mangiata	mangiata	linguistic	none	_	_	_	_	_	_
13-3	PKP048	13	o	o	linguistic	none	_	_	_	_	_	_
13-4	PKP048	13	grattugiata,	grattugiata	linguistic	none	Intonation=WeaklyRising	End=30.08	_	_	_	_
14-0	PKP040	14	abbiamo	abbiamo	linguistic	none	_	Begin=30.4	_	_	_	_
14-1	PKP040	14	iniziato	iniziato	linguistic	none	_	_	_	_	_	_
14-2	PKP040	14	a	a	linguistic	none	_	_	_	_	_	_
14-3	PKP040	14	grattugia:rla	grattugiarla	linguistic	none	_	_	8x1	_	_	_
14-4	PKP040	14	[poi]	poi	linguistic	none	_	_	_	_	_	0-3(3)
14-5	PKP040	14	ce	ce	linguistic	none	_	_	_	_	_	_
14-6	PKP040	14	la	la	linguistic	none	_	_	_	_	_	_
14-7	PKP040	14	siamo	siamo	linguistic	none	_	_	_	_	_	_
14-8	PKP040	14	mangia[ta]	mangiata	linguistic	none	_	End=33.02	_	_	_	6-8(2)
15-0	PKP048	15	[eh]	eh	linguistic	none	_	Begin=31.98|End=32.259	_	_	_	0-2(3)
16-0	PKP048	16	[man]giata	mangiata	linguistic	none	_	Begin=32.759	_	_	_	0-3(2)
16-1	PKP048	16	eh	eh	linguistic	none	_	End=33.8	_	_	_	_
17-0	PKP048	17	buon	buon	linguistic	none	_	Begin=43.51	_	_	_	_
17-1	PKP048	17	appetito	appetito	linguistic	none	_	End=44.42	_	_	_	_
18-0	PKP040	18	buon	buon	linguistic	none	_	Begin=44.7	_	_	_	_
18-1	PKP040	18	appetito:	appetito	linguistic	none	_	End=45.529	7x1	_	_	_
19-0	PKP048	19	piatto	piatto	linguistic	none	_	Begin=45.8	_	_	_	_
19-1	PKP048	19	pulito	pulito	linguistic	none	_	End=46.71	_	_	_	_
20-0	PKP048	20	non	non	linguistic	none	_	Begin=48.6	_	_	_	_
20-1	PKP048	20	so	so	linguistic	none	_	_	_	_	_	_
20-2	PKP048	20	chi	chi	linguistic	none	_	_	_	_	_	_
20-3	PKP048	20	dice~	dice~	linguistic	none	Interrupted=Yes	_	_	_	_	_
20-4	PKP048	20	eh	eh	linguistic	none	_	_	_	_	_	_
20-5	PKP048	20	questo	questo	linguistic	none	_	_	_	_	_	_
20-6	PKP048	20	di[cevi	dicevi	linguistic	none	_	_	_	_	_	2-6(4)
20-7	PKP048	20	tu:]	tu	linguistic	none	_	End=51.04	1x1	_	_	0-2(4)
21-0	PKP040	21	[la::	la	linguistic	none	_	Begin=50.2	1x2	_	_	0-2(4)
21-1	PKP040	21	no]	no	linguistic	none	_	_	_	_	_	0-2(4)
21-2	PKP040	21	la	la	linguistic	none	_	_	_	_	_	_
21-3	PKP040	21	[sua:]	sua	linguistic	none	_	_	2x1	_	_	0-3(5)
21-4	PKP040	21	maestra::	maestra	linguistic	none	_	_	6x2	_	_	_
21-5	PKP040	21	della	della	linguistic	none	_	_	_	_	_	_
21-6	PKP040	21	scuola	scuola	linguistic	none	_	_	_	_	_	_
21-7	PKP040	21	materna	materna	linguistic	none	_	End=53.4	_	_	_	_
22-0	PKP041	22	[sì]	sì	linguistic	none	_	Begin=51.2|End=51.54	_	_	_	0-2(5)
23-0	PKP039	23	((ride))	((ride))	nonverbalbehavior	none	_	Begin=51.75|End=52.448	_	_	_	_
24-0	PKP040	24	la	la	linguistic	none	_	Begin=53.9	_	_	_	_
24-1	PKP040	24	bianchini	bianchini	linguistic	none	_	End=55.05	_	_	_	_
25-0	PKP040	25	buon	buon	linguistic	none	_	Begin=56.09	_	_	_	_
25-1	PKP040	25	appetito:	appetito	linguistic	none	_	_	7x1	_	_	_
25-2	PKP040	25	piatto	piatto	linguistic	none	_	_	_	_	_	_
25-3	PKP040	25	pulito:	pulito	linguistic	none	_	End=58.03	5x1	_	_	_
26-0	PKP040	26	e	e	linguistic	none	_	Begin=60.0	_	_	_	_
26-1	PKP040	26	fa~	fa~	linguistic	none	Interrupted=Yes	_	_	_	_	_
26-2	PKP040	26	e	e	linguistic	none	_	_	_	_	_	_
26-3	PKP040	26	si	si	linguistic	none	_	_	_	_	_	_
26-4	PKP040	26	faceva:::	faceva	linguistic	none	_	End=61.29	5x3	_	_	_
27-0	PKP040	27	(e)	e	linguistic	none	_	Begin=61.55	_	_	0-1(0)	_
27-1	PKP040	27	mangiavano	mangiavano	linguistic	none	_	_	_	_	_	_
27-2	PKP040	27	tutto	tutto	linguistic	none	_	End=62.51	_	_	_	_
28-0	PKP040	28	con	con	linguistic	none	_	Begin=63.33	_	_	_	_
28-1	PKP040	28	questa:::	questa	linguistic	none	_	_	5x3	_	_	_
28-2	PKP040	28	frase	frase	linguistic	none	_	_	_	_	_	_
28-3	PKP040	28	magica,	magica	linguistic	none	Intonation=WeaklyRising	End=64.94	_	_	_	_
29-0	PKP048	29	come::	come	linguistic	none	_	Begin=66.0|End=66.76	3x2	_	_	_
30-0	PKP048	30	valentina:	valentina	linguistic	none	_	Begin=67.75	8x1	_	_	_
30-1	PKP048	30	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
30-2	PKP048	30	cosa	cosa	linguistic	none	_	_	_	_	_	_
30-3	PKP048	30	fai	fai	linguistic	none	_	_	_	_	_	_
30-4	PKP048	30	a	a	linguistic	none	_	_	_	_	_	_
30-5	PKP048	30	scuola?	scuola	linguistic	none	Intonation=Rising	_	_	_	_	_
30-6	PKP048	30	>pappa<	pappa	linguistic	none	_	End=70.21	_	Fast=0-5	_	_
31-0	PKP040	31	la	la	linguistic	none	_	Begin=70.34	_	_	_	_
31-1	PKP040	31	merenda	merenda	linguistic	none	_	_	_	_	_	_
31-2	PKP040	31	((ride))	((ride))	nonverbalbehavior	none	_	End=71.46	_	_	_	_
32-0	PKP048	32	((ride))	((ride))	nonverbalbehavior	none	_	Begin=71.47	_	_	_	_
32-1	PKP048	32	gio:ia:	gioia	linguistic	none	_	End=72.33	2x1,4x1	_	_	_
33-0	PKP039	33	#è	è	linguistic	some	_	Begin=73.41	_	_	_	_
33-1	PKP039	33	pigghiato	pigghiato	linguistic	some	_	_	_	_	_	_
33-2	PKP039	33	(vedi)	vedi	linguistic	some	_	_	_	_	0-4(0)	_
33-3	PKP039	33	eh	eh	linguistic	some	_	_	_	_	_	_
33-4	PKP039	33	(il	il	linguistic	some	_	_	_	_	0-2(1)	_
33-5	PKP039	33	fuoco)	fuoco	linguistic	some	_	End=74.41	_	_	0-5(1)	_
34-0	PKP040	34	è	è	linguistic	none	_	Begin=74.57	_	_	_	_
34-1	PKP040	34	andato	andato	linguistic	none	_	End=75.38	_	_	_	_
35-0	PKP040	35	mh::	mh	linguistic	none	_	Begin=77.337	1x2	_	_	_
35-1	PKP040	35	ha	ha	linguistic	none	_	_	_	_	_	_
35-2	PKP040	35	preso	preso	linguistic	none	_	_	_	_	_	_
35-3	PKP040	35	il	il	linguistic	none	_	_	_	_	_	_
35-4	PKP040	35	fuo[co]	fuoco	linguistic	none	_	End=79.05	_	_	_	3-5(6)
36-0	PKP048	36	[ma]	ma	linguistic	none	_	Begin=78.984	_	_	_	0-2(6)
36-1	PKP048	36	sto	sto	linguistic	none	_	_	_	_	_	_
36-2	PKP048	36	cristiano	cristiano	linguistic	none	_	_	_	_	_	_
36-3	PKP048	36	non	non	linguistic	none	_	_	_	_	_	_
36-4	PKP048	36	capisco	capisco	linguistic	none	_	_	_	_	_	_
36-5	PKP048	36	se	se	linguistic	none	_	_	_	_	_	_
36-6	PKP048	36	non	non	linguistic	none	_	_	_	_	_	_
36-7	PKP048	36	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
36-8	PKP048	36	ha	ha	linguistic	none	_	_	_	_	_	_
36-9	PKP048	36	co:llo	collo	linguistic	none	_	_	1x1	_	_	_
36-10	PKP048	36	se	se	linguistic	none	_	_	_	_	_	_
36-11	PKP048	36	ha	ha	linguistic	none	_	_	_	_	_	_
36-12	PKP048	36	le	le	linguistic	none	_	_	_	_	_	_
36-13	PKP048	36	spalle	spalle	linguistic	none	_	_	_	_	_	_
36-14	PKP048	36	(più	più	linguistic	none	_	_	_	_	0-3(0)	_
36-15	PKP048	36	alte	alte	linguistic	none	_	_	_	_	0-4(0)	_
36-16	PKP048	36	del)	del	linguistic	none	_	_	_	_	0-3(0)	_
36-17	PKP048	36	collo	collo	linguistic	none	_	End=83.06	_	_	_	_
37-0	PKP041	37	((ride))	((ride))	nonverbalbehavior	none	_	Begin=82.786|End=83.2	_	_	_	_
38-0	PKP040	38	sembra	sembra	linguistic	none	_	Begin=83.335	_	_	_	_
38-1	PKP040	38	piccoli:no	piccolino	linguistic	none	_	End=84.56	6x1	_	_	_
39-0	PKP040	39	questa	questa	linguistic	none	_	Begin=89.55	_	_	_	_
39-1	PKP040	39	è	è	linguistic	none	_	_	_	_	_	_
39-2	PKP040	39	fanatica	fanatica	linguistic	none	_	_	_	_	_	_
39-3	PKP040	39	eh	eh	linguistic	none	_	_	_	_	_	_
39-4	PKP040	39	si	si	linguistic	none	_	_	_	_	_	_
39-5	PKP040	39	fa	fa	linguistic	none	_	_	_	_	_	_
39-6	PKP040	39	fare	fare	linguistic	none	_	_	_	_	_	_
39-7	PKP040	39	tutte	tutte	linguistic	none	_	_	_	_	_	_
39-8	PKP040	39	le::	le	linguistic	none	_	_	1x2	_	_	_
39-9	PKP040	39	cose:	cose	linguistic	none	_	_	3x1	_	_	_
39-10	PKP040	39	come	come	linguistic	none	_	_	_	_	_	_
39-11	PKP040	39	il	il	linguistic	none	_	_	_	_	_	_
39-12	PKP040	39	vestito	vestito	linguistic	none	_	End=93.08	_	_	_	_
40-0	PKP048	40	ne	ne	linguistic	none	_	Begin=95.53	_	_	_	_
40-1	PKP048	40	hai	hai	linguistic	none	_	_	_	_	_	_
40-2	PKP048	40	fatto	fatto	linguistic	none	_	_	_	_	_	_
40-3	PKP048	40	tanto	tanto	linguistic	none	_	End=96.72	_	_	_	_
41-0	PKP048	41	dopo	dopo	linguistic	none	_	Begin=97.24	_	_	_	_
41-1	PKP048	41	[mi	mi	linguistic	none	_	_	_	_	_	0-2(7)
41-2	PKP048	41	dici	dici	linguistic	none	_	_	_	_	_	0-4(7)
41-3	PKP048	41	do]po	dopo	linguistic	none	_	_	_	_	_	0-2(7)
41-4	PKP048	41	mi	mi	linguistic	none	_	_	_	_	_	_
41-5	PKP048	41	dici	dici	linguistic	none	_	_	_	_	_	_
41-6	PKP048	41	a	a	linguistic	none	_	_	_	_	_	_
41-7	PKP048	41	me	me	linguistic	none	_	End=98.96	_	_	_	_
42-0	PKP040	42	[apposta]	apposta	linguistic	none	_	Begin=97.44|End=98.1	_	_	_	0-7(7)
43-0	PKP040	43	no	no	linguistic	none	_	Begin=98.99	_	_	_	_
43-1	PKP040	43	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
43-2	PKP040	43	ho	ho	linguistic	none	_	_	_	_	_	_
43-3	PKP040	43	fatta	fatta	linguistic	none	_	_	_	_	_	_
43-4	PKP040	43	apposta	apposta	linguistic	none	_	End=100.04	_	_	_	_
44-0	PKP048	44	ah	ah	linguistic	none	_	Begin=100.187	_	_	_	_
44-1	PKP048	44	basta	basta	linguistic	none	_	_	_	_	_	_
44-2	PKP048	44	allora	allora	linguistic	none	_	End=101.187	_	_	_	_
45-0	PKP041	45	cosa,	cosa	linguistic	none	Intonation=WeaklyRising	Begin=101.99	_	_	_	_
45-1	PKP041	45	n~	n~	linguistic	none	Interrupted=Yes	_	_	_	_	_
45-2	PKP041	45	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
45-3	PKP041	45	fatto	fatto	linguistic	none	_	_	_	_	_	_
45-4	PKP041	45	tanto?	tanto	linguistic	none	Intonation=Rising	End=103.41	_	_	_	_
46-0	PKP040	46	mh	mh	linguistic	none	_	Begin=103.41|End=103.65	_	_	_	_
47-0	PKP040	47	stasera	stasera	linguistic	none	_	Begin=105.89	_	_	_	_
47-1	PKP040	47	fallo	fallo	linguistic	none	_	_	_	_	_	_
47-2	PKP040	47	rimanere	rimanere	linguistic	none	_	_	_	_	_	_
47-3	PKP040	47	beppe	beppe	linguistic	none	_	End=107.21	_	_	_	_
48-0	PKP048	48	x	x	unknown	none	_	Begin=107.64	_	_	_	_
48-1	PKP048	48	xx	x	unknown	none	_	_	_	_	_	_
48-2	PKP048	48	[xxx]	x	unknown	none	_	_	_	_	_	0-3(8)
48-3	PKP048	48	dai	dai	linguistic	none	_	End=109.19	_	_	_	_
49-0	PKP040	49	[sta	sta	linguistic	none	_	Begin=108.36	_	_	_	0-3(8)
49-1	PKP040	49	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(8)
49-2	PKP040	49	insalatona]	insalatona	linguistic	none	_	End=108.98	_	_	_	0-10(8)
50-0	PKP041	50	ma'	ma'	linguistic	none	Truncated=Yes	Begin=109.19	_	_	_	_
50-1	PKP041	50	e	e	linguistic	none	_	_	_	_	_	_
50-2	PKP041	50	che	che	linguistic	none	_	_	_	_	_	_
50-3	PKP041	50	deve	deve	linguistic	none	_	_	_	_	_	_
50-4	PKP041	50	rimanere,	rimanere	linguistic	none	Intonation=WeaklyRising	End=110.38	_	_	_	_
51-0	PKP040	51	beh	beh	linguistic	none	_	Begin=110.74	_	_	_	_
51-1	PKP040	51	ieri	ieri	linguistic	none	_	_	_	_	_	_
51-2	PKP040	51	sera	sera	linguistic	none	_	_	_	_	_	_
51-3	PKP040	51	alle	alle	linguistic	none	_	_	_	_	_	_
51-4	PKP040	51	nove	nove	linguistic	none	_	_	_	_	_	_
51-5	PKP040	51	e	e	linguistic	none	_	_	_	_	_	_
51-6	PKP040	51	mezzo	mezzo	linguistic	none	_	_	_	_	_	_
51-7	PKP040	51	se	se	linguistic	none	_	_	_	_	_	_
51-8	PKP040	51	n'	n'	linguistic	none	SpaceAfter=No	_	_	_	_	_
51-9	PKP040	51	è	è	linguistic	none	_	_	_	_	_	_
51-10	PKP040	51	andato	andato	linguistic	none	_	_	_	_	_	_
51-11	PKP040	51	vi[a]	via	linguistic	none	_	End=112.52	_	_	_	1-3(9)
52-0	PKP041	52	[e	e	linguistic	none	_	Begin=112.2	_	_	_	0-1(9)
52-1	PKP041	52	inf]atti	infatti	linguistic	none	_	_	_	_	_	0-3(9)
52-2	PKP041	52	ieri	ieri	linguistic	none	_	_	_	_	_	_
52-3	PKP041	52	gli	gli	linguistic	none	_	_	_	_	_	_
