token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP134	0	che	che	linguistic	none	_	Begin=0.23	_	_	_	_
0-1	PKP134	0	belli:no,	bellino	linguistic	none	Intonation=WeaklyRising	End=1.101	4x1	_	_	_
1-0	PKP135	1	ma	ma	linguistic	none	_	Begin=1.28	_	_	_	_
1-1	PKP135	1	chi?	chi	linguistic	none	Intonation=Rising	End=1.729	_	_	_	_
2-0	PKP134	2	michi,	michi	linguistic	none	Intonation=WeaklyRising	Begin=2.02|End=2.699	_	_	_	_
3-0	PKP135	3	mhmh	mhmh	linguistic	none	_	Begin=2.88|End=3.199	_	_	_	_
4-0	PKP134	4	mi	mi	linguistic	none	_	Begin=3.23	_	_	_	_
4-1	PKP134	4	ha	ha	linguistic	none	_	_	_	_	_	_
4-2	PKP134	4	mandato	mandato	linguistic	none	_	_	_	_	_	_
4-3	PKP134	4	una	una	linguistic	none	_	_	_	_	_	_
4-4	PKP134	4	story,	story	linguistic	none	Intonation=WeaklyRising	End=4.228	_	_	_	_
5-0	PKP135	5	(di	di	linguistic	none	_	Begin=4.38	_	_	0-2(0)	_
5-1	PKP135	5	[chi)]?	chi	linguistic	none	Intonation=Rising	End=4.96	_	_	0-3(0)	0-3(0)
6-0	PKP134	6	[dice]ndomi	dicendomi	linguistic	none	_	Begin=4.58|End=5.351	_	_	_	0-4(0)
7-0	PKP134	7	di	di	linguistic	none	_	Begin=5.81	_	_	_	_
7-1	PKP134	7	rossi	rossi	linguistic	none	_	End=6.589	_	_	_	_
8-0	PKP135	8	eh	eh	linguistic	none	_	Begin=6.694|End=7.097	_	_	_	_
9-0	PKP134	9	dicendomi::	dicendomi	linguistic	none	_	Begin=7.14	8x2	_	_	_
9-1	PKP134	9	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
9-2	PKP134	9	cioè	cioè	linguistic	none	_	_	_	_	_	_
9-3	PKP134	9	tipo	tipo	linguistic	none	_	_	_	_	_	_
9-4	PKP134	9	questa	questa	linguistic	none	_	_	_	_	_	_
9-5	PKP134	9	che	che	linguistic	none	_	_	_	_	_	_
9-6	PKP134	9	ha	ha	linguistic	none	_	_	_	_	_	_
9-7	PKP134	9	messo	messo	linguistic	none	_	_	_	_	_	_
9-8	PKP134	9	ieri,	ieri	linguistic	none	Intonation=WeaklyRising	End=10.092	_	_	_	_
10-0	PKP134	10	in	in	linguistic	none	_	Begin=11.681	_	_	_	_
10-1	PKP134	10	cui	cui	linguistic	none	_	_	_	_	_	_
10-2	PKP134	10	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
10-3	PKP134	10	è	è	linguistic	none	_	_	_	_	_	_
10-4	PKP134	10	anche	anche	linguistic	none	_	_	_	_	_	_
10-5	PKP134	10	la	la	linguistic	none	_	_	_	_	_	_
10-6	PKP134	10	sorella	sorella	linguistic	none	_	_	_	_	_	_
10-7	PKP134	10	peral[tro],	peraltro	linguistic	none	Intonation=WeaklyRising	End=13.282	_	_	_	4-8(1)
11-0	PKP135	11	[a]:h,	ah	linguistic	none	Intonation=WeaklyRising	Begin=13.17	0x1	_	_	0-1(1)
11-1	PKP135	11	okay.	okay	linguistic	none	Intonation=Falling	End=13.952	_	_	_	_
12-0	PKP134	12	ma	ma	linguistic	none	_	Begin=13.996	_	_	_	_
12-1	PKP134	12	infatti	infatti	linguistic	none	_	_	_	_	_	_
12-2	PKP134	12	loro	loro	linguistic	none	_	_	_	_	_	_
12-3	PKP134	12	sono	sono	linguistic	none	_	_	_	_	_	_
12-4	PKP134	12	insieme	insieme	linguistic	none	_	_	_	_	_	_
12-5	PKP134	12	a	a	linguistic	none	_	_	_	_	_	_
12-6	PKP134	12	pa:dova,	padova	linguistic	none	Intonation=WeaklyRising	End=15.64	1x1	_	_	_
13-0	PKP134	13	>non	non	linguistic	none	_	Begin=16.3	_	Fast=0-3	_	_
13-1	PKP134	13	ho	ho	linguistic	none	_	_	_	Fast=0-2	_	_
13-2	PKP134	13	capito	capito	linguistic	none	_	_	_	Fast=0-6	_	_
13-3	PKP134	13	se<	se	linguistic	none	_	_	_	Fast=0-2	_	_
13-4	PKP134	13	però	però	linguistic	none	_	_	_	_	_	_
13-5	PKP134	13	anche	anche	linguistic	none	_	_	_	_	_	_
13-6	PKP134	13	lei	lei	linguistic	none	_	_	_	_	_	_
13-7	PKP134	13	fa	fa	linguistic	none	_	_	_	_	_	_
13-8	PKP134	13	e:h	eh	linguistic	none	_	_	0x1	_	_	_
13-9	PKP134	13	ingegneria,	ingegneria	linguistic	none	Intonation=WeaklyRising	End=19.032	_	_	_	_
14-0	PKP134	14	e	e	linguistic	none	_	Begin=19.101	_	_	_	_
14-1	PKP134	14	siccome	siccome	linguistic	none	_	_	_	_	_	_
14-2	PKP134	14	michi	michi	linguistic	none	_	_	_	_	_	_
14-3	PKP134	14	è	è	linguistic	none	_	_	_	_	_	_
14-4	PKP134	14	diventato	diventato	linguistic	none	_	_	_	_	_	_
14-5	PKP134	14	tipo	tipo	linguistic	none	_	_	_	_	_	_
14-6	PKP134	14	il	il	linguistic	none	_	_	_	_	_	_
14-7	PKP134	14	mio	mio	linguistic	none	_	_	_	_	_	_
14-8	PKP134	14	confident[e::]	confidente	linguistic	none	_	End=21.98	9x2	_	_	9-10(2)
15-0	PKP135	15	[a:h	ah	linguistic	none	_	Begin=21.562	0x1	_	_	0-2(2)
15-1	PKP135	15	o]kay	okay	linguistic	none	_	End=22.304	_	_	_	0-1(2)
16-0	PKP134	16	prefe	prefe	linguistic	none	_	Begin=22.745	_	_	_	_
16-1	PKP134	16	del	del	linguistic	none	_	_	_	_	_	_
16-2	PKP134	16	cuore,	cuore	linguistic	none	Intonation=WeaklyRising	End=23.703	_	_	_	_
17-0	PKP135	17	okay	okay	linguistic	none	_	Begin=23.809|End=24.5	_	_	_	_
18-0	PKP134	18	e::h	eh	linguistic	none	_	Begin=24.59	0x2	_	_	_
18-1	PKP134	18	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
18-2	PKP134	18	adesso::	adesso	linguistic	none	_	_	5x2	_	_	_
18-3	PKP134	18	ogni	ogni	linguistic	none	_	_	_	_	_	_
18-4	PKP134	18	volta	volta	linguistic	none	_	_	_	_	_	_
18-5	PKP134	18	che	che	linguistic	none	_	_	_	_	_	_
18-6	PKP134	18	ci	ci	linguistic	none	_	_	_	_	_	_
18-7	PKP134	18	sono	sono	linguistic	none	_	_	_	_	_	_
18-8	PKP134	18	degli	degli	linguistic	none	_	_	_	_	_	_
18-9	PKP134	18	sviluppi	sviluppi	linguistic	none	_	_	_	_	_	_
18-10	PKP134	18	interessanti	interessanti	linguistic	none	_	_	_	_	_	_
18-11	PKP134	18	lo	lo	linguistic	none	_	_	_	_	_	_
18-12	PKP134	18	metto	metto	linguistic	none	_	_	_	_	_	_
18-13	PKP134	18	al	al	linguistic	none	_	_	_	_	_	_
18-14	PKP134	18	corrente	corrente	linguistic	none	_	End=30.32	_	_	_	_
19-0	PKP134	19	e	e	linguistic	none	_	Begin=30.67	_	_	_	_
19-1	PKP134	19	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
19-2	PKP134	19	mo	mo	linguistic	none	_	_	_	_	_	_
